SampleTimeFine,Roll,Pitch,Yaw
821288,7.064766,-82.93408,-11.413737
821388,6.622765,-82.919805,-10.890058
821488,6.135403,-82.853298,-10.280487
821588,5.569272,-82.751401,-9.570155
821688,4.945033,-82.637591,-8.795127
821788,4.345444,-82.53276,-8.052811
821888,3.789004,-82.464996,-7.388068
821988,3.3433,-82.443218,-6.898239
822088,3.053578,-82.475118,-6.658741
822188,3.093687,-82.571364,-6.841374
822288,3.516044,-82.714121,-7.478684
822388,4.261664,-82.8751,-8.463905
822488,5.340771,-83.033027,-9.747066
822588,6.717121,-83.179566,-11.243265
822688,8.274213,-83.300103,-12.822943
822788,9.827113,-83.389775,-14.330004
822888,11.276504,-83.446709,-15.690753
822988,12.566068,-83.466208,-16.856864
823088,13.574633,-83.444664,-17.707994
823188,14.281736,-83.389431,-18.238529
823288,14.750547,-83.318824,-18.541387
823388,15.021389,-83.250705,-18.712955
823488,15.097953,-83.200635,-18.789645
823588,15.028029,-83.168187,-18.801145
823688,14.870509,-83.142116,-18.777735
823788,14.721723,-83.118237,-18.795952
823888,14.751557,-83.097149,-19.005579
823988,15.050068,-83.081322,-19.481533
824088,15.569861,-83.070625,-20.162888
824188,16.250954,-83.060556,-20.980305
824288,17.01038,-83.04902,-21.846068
824388,17.756369,-83.031306,-22.671731
824488,18.413867,-83.010212,-23.386963
824588,18.91773,-82.986245,-23.93226
824688,19.209203,-82.965326,-24.255797
824788,19.270774,-82.952103,-24.346554
824888,19.22578,-82.952496,-24.328157
824988,19.143475,-82.964843,-24.275972
825088,19.07686,-82.986315,-24.254172
825188,19.05873,-83.016942,-24.296264
825288,19.080913,-83.053856,-24.393205
825388,19.14444,-83.099993,-24.543079
825488,19.249814,-83.163278,-24.740331
825588,19.409479,-83.240884,-24.982599
825688,19.615338,-83.327513,-25.253755
825788,19.888803,-83.41799,-25.575184
825888,20.220145,-83.512552,-25.938776
825988,20.535113,-83.607313,-26.268473
826088,20.786988,-83.698423,-26.522568
826188,20.916908,-83.779728,-26.653016
826288,20.915893,-83.846245,-26.655513
826388,20.84515,-83.901921,-26.594728
826488,20.792814,-83.955736,-26.554486
826588,20.83516,-84.01452,-26.600551
826688,20.975723,-84.075867,-26.730067
826788,21.168899,-84.128524,-26.893653
826888,21.337322,-84.163996,-27.014888
826988,21.429958,-84.176413,-27.047176
827088,21.454536,-84.169194,-26.997914
827188,21.478399,-84.158688,-26.927954
827288,21.551124,-84.14789,-26.88977
827388,21.690669,-84.13631,-26.901419
827488,21.919047,-84.125557,-26.981262
827588,22.241122,-84.115598,-27.127789
827688,22.56187,-84.092451,-27.243088
827788,22.795959,-84.036161,-27.24389
827888,22.853107,-83.937039,-27.057457
827988,22.703154,-83.790055,-26.670833
828088,22.361918,-83.597444,-26.113319
828188,21.845428,-83.353536,-25.410221
828288,21.179842,-83.038245,-24.594837
828388,20.523699,-82.636952,-23.831033
828488,19.87839,-82.143299,-23.112786
828588,19.276496,-81.571698,-22.468237
828688,18.676024,-80.946221,-21.852066
828788,17.978088,-80.31256,-21.136528
828888,17.203284,-79.73457,-20.288146
828988,16.586381,-79.294008,-19.512566
829088,16.149921,-79.036622,-18.85669
829188,15.988174,-78.94735,-18.462862
829288,16.068266,-78.970649,-18.315113
829388,16.325368,-79.065113,-18.340713
829488,16.719547,-79.207638,-18.527717
829588,17.134512,-79.36491,-18.816468
829688,17.352811,-79.479504,-19.033397
829788,17.215997,-79.502534,-19.019135
829888,16.748896,-79.439623,-18.769739
829988,16.053459,-79.340446,-18.361185
830088,15.263592,-79.252307,-17.878225
830188,14.529488,-79.200332,-17.414031
830288,13.93361,-79.187917,-16.99393
830388,13.523359,-79.230274,-16.643829
830488,13.322625,-79.328912,-16.419571
830588,13.258638,-79.46562,-16.297009
830688,13.251945,-79.617946,-16.221734
830788,13.231531,-79.773013,-16.128303
830888,13.17655,-79.926103,-16.003235
830988,13.078835,-80.078832,-15.846178
831088,12.934873,-80.229883,-15.66887
831188,12.735071,-80.378409,-15.475303
831288,12.467433,-80.520594,-15.255562
831388,12.134017,-80.651168,-14.995469
831488,11.752499,-80.769135,-14.694509
831588,11.364809,-80.874516,-14.379658
831688,11.004673,-80.968532,-14.075936
831788,10.709534,-81.061891,-13.813762
831888,10.506618,-81.157863,-13.621783
831988,10.415762,-81.258038,-13.519354
832088,10.41785,-81.362933,-13.493013
832188,10.474657,-81.466285,-13.508223
832288,10.548136,-81.565526,-13.531877
832388,10.588619,-81.650766,-13.516295
832488,10.577681,-81.720664,-13.446015
832588,10.508118,-81.777045,-13.323265
832688,10.384275,-81.82773,-13.154914
832788,10.198193,-81.883275,-12.934917
832888,9.957366,-81.93946,-12.663832
832988,9.69391,-81.999947,-12.369888
833088,9.415549,-82.070606,-12.059148
833188,9.136269,-82.143194,-11.749441
833288,8.841201,-82.207611,-11.428994
833388,8.499639,-82.253069,-11.059216
833488,8.097779,-82.272888,-10.62612
833588,7.608016,-82.269328,-10.108466
833688,7.029865,-82.264986,-9.516112
833788,6.388294,-82.276585,-8.889725
833888,5.709112,-82.301081,-8.255549
833988,4.994333,-82.314262,-7.603011
834088,4.237653,-82.305123,-6.913791
834188,3.437078,-82.270821,-6.183442
834288,2.59068,-82.223852,-5.414052
834388,1.722689,-82.1772,-4.634446
834488,0.827976,-82.136259,-3.843019
834588,-0.067784,-82.094827,-3.066774
834688,-0.949992,-82.049974,-2.313554
834788,-1.79281,-81.990747,-1.602211
834888,-2.566048,-81.908012,-0.949982
834988,-3.269502,-81.793294,-0.332144
835088,-3.947023,-81.641435,0.315928
835188,-4.635916,-81.437812,1.047815
835288,-5.343311,-81.184343,1.877188
835388,-6.085735,-80.907803,2.791763
835488,-6.85227,-80.643133,3.726105
835588,-7.606174,-80.416021,4.578433
835688,-8.265558,-80.262423,5.209985
835788,-8.812171,-80.194692,5.606974
835888,-9.212482,-80.205435,5.788667
835988,-9.49335,-80.259754,5.813668
836088,-9.745401,-80.341588,5.783085
836188,-9.988369,-80.458576,5.741839
836288,-10.163206,-80.62903,5.674806
836388,-10.205891,-80.865844,5.552003
836488,-10.054311,-81.150704,5.319475
836588,-9.692394,-81.446952,4.955539
836688,-9.100278,-81.722815,4.430743
836788,-8.299849,-81.953747,3.755767
836888,-7.36201,-82.136242,2.988797
836988,-6.334626,-82.271071,2.153552
837088,-5.229213,-82.351785,1.219836
837188,-4.162366,-82.379284,0.257974
837288,-3.232748,-82.368538,-0.648901
837388,-2.465989,-82.328189,-1.461818
837488,-1.829198,-82.259181,-2.181265
837588,-1.253156,-82.162858,-2.858417
837688,-0.685144,-82.057978,-3.549219
837788,-0.103744,-81.967921,-4.288559
837888,0.544052,-81.909092,-5.102293
837988,1.282585,-81.875097,-5.987291
838088,2.074556,-81.857165,-6.880924
838188,2.908301,-81.858268,-7.76202
838288,3.762133,-81.881449,-8.627248
838388,4.658276,-81.922537,-9.526174
838488,5.540444,-81.978688,-10.425002
838588,6.35787,-82.050458,-11.282134
838688,7.109294,-82.132432,-12.081179
838788,7.807289,-82.212985,-12.824127
838888,8.46561,-82.282471,-13.526726
838988,9.102489,-82.340225,-14.209541
839088,9.695728,-82.386849,-14.853381
839188,10.261937,-82.426378,-15.478279
839288,10.778402,-82.469141,-16.061882
839388,11.245735,-82.520966,-16.603717
839488,11.673435,-82.582172,-17.10991
839588,12.080368,-82.649799,-17.59546
839688,12.50523,-82.720464,-18.08733
839788,12.967691,-82.792474,-18.596746
839888,13.491834,-82.868314,-19.144304
839988,14.087222,-82.947336,-19.748919
840088,14.724034,-83.027037,-20.389034
840188,15.350159,-83.097969,-21.020499
840288,15.909631,-83.159271,-21.594811
840388,16.392757,-83.215341,-22.109995
840488,16.818293,-83.270645,-22.583806
840588,17.221683,-83.330266,-23.042863
840688,17.606442,-83.396017,-23.48044
840788,17.998679,-83.463638,-23.911218
840888,18.391354,-83.527381,-24.319533
840988,18.806343,-83.582354,-24.72439
841088,19.267692,-83.62606,-25.149531
841188,19.777619,-83.66739,-25.597435
841288,20.336431,-83.709467,-26.068493
841388,20.949329,-83.765455,-26.566277
841488,21.60803,-83.828141,-27.082497
841588,22.206859,-83.878742,-27.517151
841688,22.597491,-83.882246,-27.728997
841788,22.645095,-83.813839,-27.592649
841888,22.318293,-83.671478,-27.098125
841988,21.732517,-83.455297,-26.388454
842088,21.016505,-83.164018,-25.594248
842188,20.307129,-82.79617,-24.850282
842288,19.650787,-82.346033,-24.202133
842388,19.029806,-81.809706,-23.627746
842488,18.456685,-81.200961,-23.132521
842588,17.905582,-80.548273,-22.673998
842688,17.275598,-79.908898,-22.121843
842788,16.6491,-79.360685,-21.509897
842888,16.226604,-78.994695,-21.026677
842988,16.044022,-78.861829,-20.738193
843088,16.101263,-78.924838,-20.651684
843188,16.44613,-79.100092,-20.777494
843288,16.985285,-79.31808,-21.030039
843388,17.65583,-79.551119,-21.417224
843488,18.37433,-79.769536,-21.949334
843588,18.845899,-79.912469,-22.400421
843688,18.809744,-79.925519,-22.518393
843788,18.351988,-79.824554,-22.32998
843888,17.683926,-79.662252,-21.981932
843988,16.966549,-79.496863,-21.585881
844088,16.336148,-79.374131,-21.226278
844188,15.879898,-79.303833,-20.949109
844288,15.623054,-79.282772,-20.767755
844388,15.540515,-79.288154,-20.67864
844488,15.581449,-79.303999,-20.658936
844588,15.689791,-79.326046,-20.672408
844688,15.809428,-79.35874,-20.687477
844788,15.889076,-79.399963,-20.673966
844888,15.888664,-79.443257,-20.609477
844988,15.796423,-79.481707,-20.497019
845088,15.62298,-79.51138,-20.352421
845188,15.367497,-79.52282,-20.172709
845288,15.059332,-79.521461,-19.96565
845388,14.735477,-79.516178,-19.75025
845488,14.43664,-79.525727,-19.556598
845588,14.200812,-79.560614,-19.411797
845688,14.031014,-79.620415,-19.312282
845788,13.923834,-79.692277,-19.251112
845888,13.871827,-79.761731,-19.224173
845988,13.857669,-79.816298,-19.216231
846088,13.869845,-79.852012,-19.219116
846188,13.922237,-79.874071,-19.248655
846288,14.005885,-79.893609,-19.29945
846388,14.112215,-79.918243,-19.368854
846488,14.220644,-79.954316,-19.44223
846588,14.312974,-80.003173,-19.5083
846688,14.370776,-80.062587,-19.549338
846788,14.370693,-80.123049,-19.54288
846888,14.319025,-80.168506,-19.487313
846988,14.255541,-80.206717,-19.423075
847088,14.203388,-80.244141,-19.378897
847188,14.143768,-80.282147,-19.339431
847288,14.07684,-80.317531,-19.29614
847388,13.999339,-80.350481,-19.236608
847488,13.925845,-80.385045,-19.162316
847588,13.86166,-80.422596,-19.073608
847688,13.799425,-80.46198,-18.966017
847788,13.723084,-80.503834,-18.831197
847888,13.626976,-80.546865,-18.668575
847988,13.484944,-80.57536,-18.452406
848088,13.27817,-80.571408,-18.159744
848188,12.994947,-80.530959,-17.786423
848288,12.646019,-80.463371,-17.352153
848388,12.242895,-80.386175,-16.87975
848488,11.80772,-80.317233,-16.389523
848588,11.356343,-80.269646,-15.906099
848688,10.898913,-80.242474,-15.444298
848788,10.421538,-80.220706,-14.985104
848888,9.914235,-80.185861,-14.505035
848988,9.342033,-80.123904,-13.959446
849088,8.699997,-80.019616,-13.330307
849188,8.044614,-79.869402,-12.650085
849288,7.408866,-79.67395,-11.944548
849388,6.762301,-79.413761,-11.187912
849488,6.086197,-79.080687,-10.361156
849588,5.385613,-78.701496,-9.473223
849688,4.709947,-78.318409,-8.579744
849788,4.073955,-77.966574,-7.724408
849888,3.500996,-77.678466,-6.972461
849988,3.020138,-77.464847,-6.397239
850088,2.646981,-77.34112,-6.037942
850188,2.375513,-77.305116,-5.864883
850288,2.183792,-77.347378,-5.785649
850388,2.039537,-77.467972,-5.734069
850488,1.944252,-77.676257,-5.68534
850588,1.932892,-77.980623,-5.641595
850688,2.032614,-78.354343,-5.613918
850788,2.246774,-78.738469,-5.609936
850888,2.528267,-79.065264,-5.594357
850988,2.800071,-79.292784,-5.519119
851088,2.989139,-79.405399,-5.350311
851188,3.074341,-79.421771,-5.101467
851288,3.062469,-79.375421,-4.818323
851388,2.942286,-79.287632,-4.515346
851488,2.695943,-79.167245,-4.193609
851588,2.362225,-79.032153,-3.888231
851688,2.042797,-78.90675,-3.675046
851788,1.822223,-78.813513,-3.60322
851888,1.702892,-78.77003,-3.642768
851988,1.668048,-78.773111,-3.751815
852088,1.719105,-78.806192,-3.922249
852188,1.860528,-78.849184,-4.157644
852288,2.075193,-78.882129,-4.448165
852388,2.317597,-78.902139,-4.752903
852488,2.52135,-78.926899,-5.014634
852588,2.639451,-78.958238,-5.20386
852688,2.653584,-78.991286,-5.305709
852788,2.580943,-79.013204,-5.337259
852888,2.430333,-79.024192,-5.304402
852988,2.233044,-79.032188,-5.23885
853088,2.021111,-79.046685,-5.174051
853188,1.799914,-79.074668,-5.116991
853288,1.576686,-79.124457,-5.070211
853388,1.342833,-79.195622,-5.012479
853488,1.091606,-79.276332,-4.925983
853588,0.812937,-79.350013,-4.791749
853688,0.499461,-79.409254,-4.599374
853788,0.148554,-79.458448,-4.348009
853888,-0.238671,-79.509326,-4.042932
853988,-0.654027,-79.56925,-3.702108
854088,-1.097141,-79.638093,-3.33684
854188,-1.560793,-79.714151,-2.960069
854288,-2.024848,-79.793234,-2.591565
854388,-2.486526,-79.87078,-2.230674
854488,-2.910376,-79.941798,-1.910053
854588,-3.280307,-80.000098,-1.644591
854688,-3.573474,-80.040249,-1.456534
854788,-3.776563,-80.071381,-1.35341
854888,-3.873899,-80.09148,-1.343768
854988,-3.85727,-80.10345,-1.429031
855088,-3.73401,-80.110729,-1.598938
855188,-3.530765,-80.114763,-1.824192
855288,-3.259093,-80.113694,-2.09225
855388,-2.937782,-80.107631,-2.387985
855488,-2.58351,-80.10753,-2.699249
855588,-2.207125,-80.119855,-3.020318
855688,-1.813885,-80.141036,-3.352509
855788,-1.398074,-80.147524,-3.706299
855888,-0.947322,-80.105575,-4.097352
855988,-0.457785,-79.999405,-4.535887
856088,0.053958,-79.833025,-5.00697
856188,0.58777,-79.606168,-5.51819
856288,1.157733,-79.308849,-6.096906
856388,1.73267,-78.943731,-6.726432
856488,2.313916,-78.529395,-7.396524
856588,2.9071,-78.111464,-8.078837
856688,3.532012,-77.756831,-8.764694
856788,4.218336,-77.519459,-9.460424
856888,4.93543,-77.410392,-10.150373
856988,5.630695,-77.433896,-10.806193
857088,6.266884,-77.581519,-11.401262
857188,6.921039,-77.819814,-12.01943
857288,7.676167,-78.111657,-12.731232
857388,8.533107,-78.422735,-13.549299
857488,9.368539,-78.712426,-14.388545
857588,10.001023,-78.939082,-15.098703
857688,10.342938,-79.075783,-15.600093
857788,10.387675,-79.125113,-15.87227
857888,10.176404,-79.127977,-15.939188
857988,9.831546,-79.125849,-15.8808
858088,9.524902,-79.156783,-15.818688
858188,9.351539,-79.223169,-15.801982
858288,9.337967,-79.30775,-15.842481
858388,9.448667,-79.389869,-15.919311
858488,9.63983,-79.449833,-16.015458
858588,9.867258,-79.478927,-16.12479
858688,10.133934,-79.510772,-16.270253
858788,10.459196,-79.578094,-16.475141
858888,10.805183,-79.688086,-16.71579
858988,11.076069,-79.847565,-16.919339
859088,11.179969,-80.037438,-17.006185
859188,11.127557,-80.215319,-16.982799
859288,10.969476,-80.359416,-16.888502
859388,10.786442,-80.480029,-16.78544
859488,10.639376,-80.599725,-16.721819
859588,10.563089,-80.729642,-16.718887
859688,10.582593,-80.873619,-16.791643
859788,10.692136,-81.027779,-16.930916
859888,10.850455,-81.191761,-17.102966
859988,11.037228,-81.363193,-17.295251
860088,11.237218,-81.538399,-17.497415
860188,11.424795,-81.708001,-17.68369
860288,11.577489,-81.86945,-17.831542
860388,11.6844,-82.014314,-17.933268
860488,11.76559,-82.152129,-18.013665
860588,11.820734,-82.288382,-18.07722
860688,11.842455,-82.422956,-18.114589
860788,11.845299,-82.55457,-18.135859
860888,11.845237,-82.690059,-18.156234
860988,11.838362,-82.840975,-18.171696
861088,11.811836,-83.006153,-18.162298
861188,11.713076,-83.182951,-18.067791
861288,11.522863,-83.360492,-17.864269
861388,11.209444,-83.519253,-17.52145
861488,10.752595,-83.645305,-17.023056
861588,10.16358,-83.732408,-16.386693
861688,9.515719,-83.784551,-15.692368
861788,8.849493,-83.814185,-14.987216
861888,8.155971,-83.836596,-14.259468
861988,7.436707,-83.854679,-13.511801
862088,6.645661,-83.85633,-12.698287
862188,5.764214,-83.821329,-11.802667
862288,4.812674,-83.739474,-10.842982
862388,3.841777,-83.612945,-9.869337
862488,2.912062,-83.45401,-8.942082
862588,2.076294,-83.269694,-8.112067
862688,1.369858,-83.057466,-7.414206
862788,0.772542,-82.80759,-6.822638
862888,0.270877,-82.503846,-6.317408
862988,-0.175812,-82.13697,-5.853151
863088,-0.589248,-81.715692,-5.394958
863188,-0.978491,-81.251436,-4.919076
863288,-1.372043,-80.755876,-4.392226
863388,-1.7431,-80.2676,-3.873917
863488,-2.072719,-79.870754,-3.448151
863588,-2.313933,-79.626614,-3.20889
863688,-2.428198,-79.519072,-3.202526
863788,-2.465129,-79.49916,-3.345704
863888,-2.507915,-79.51964,-3.517907
863988,-2.548376,-79.578325,-3.666391
864088,-2.563383,-79.686969,-3.757978
864188,-2.48213,-79.853395,-3.827537
864288,-2.24721,-80.068592,-3.933704
864388,-1.811557,-80.292247,-4.144567
864488,-1.220455,-80.478729,-4.441373
864588,-0.5512,-80.606744,-4.772533
864688,0.146998,-80.686287,-5.115276
864788,0.836921,-80.728283,-5.462493
864888,1.441603,-80.733689,-5.773103
864988,1.884849,-80.70388,-6.008107
865088,2.07144,-80.641785,-6.091619
865188,1.997035,-80.562653,-6.00894
865288,1.771671,-80.480488,-5.840382
865388,1.588756,-80.41043,-5.755385
865488,1.525919,-80.374138,-5.800251
865588,1.614649,-80.38059,-5.974505
865688,1.864911,-80.416998,-6.274953
865788,2.223381,-80.461939,-6.654448
865888,2.683632,-80.502312,-7.114864
865988,3.17034,-80.53873,-7.583348
866088,3.578691,-80.582103,-7.96494
866188,3.832735,-80.635207,-8.186481
866288,3.93752,-80.69455,-8.259174
866388,3.943202,-80.763669,-8.237584
866488,3.884606,-80.843504,-8.162234
866588,3.797594,-80.936793,-8.071845
866688,3.70826,-81.036923,-7.991276
866788,3.627248,-81.1414,-7.933488
866888,3.554799,-81.246399,-7.898865
866988,3.486769,-81.355577,-7.878034
867088,3.399106,-81.475029,-7.836403
867188,3.296066,-81.603601,-7.778247
867288,3.171399,-81.738758,-7.686351
867388,3.03645,-81.868328,-7.567946
867488,2.894927,-81.983053,-7.429104
867588,2.721008,-82.083154,-7.247864
867688,2.484244,-82.175194,-6.999801
867788,2.179452,-82.26896,-6.688086
867888,1.831739,-82.366969,-6.342546
867988,1.480952,-82.463177,-6.002269
868088,1.14301,-82.550711,-5.678535
868188,0.817563,-82.624719,-5.368329
868288,0.522459,-82.682038,-5.089198
868388,0.263625,-82.715678,-4.845538
868488,0.024431,-82.732652,-4.619594
868588,-0.168443,-82.745101,-4.428404
868688,-0.324847,-82.76613,-4.261409
868788,-0.45079,-82.796306,-4.106877
868888,-0.545564,-82.831329,-3.963717
868988,-0.614501,-82.860544,-3.823512
869088,-0.635674,-82.887393,-3.703269
869188,-0.647223,-82.90485,-3.573827
869288,-0.628254,-82.897933,-3.469916
869388,-0.576082,-82.850131,-3.404176
869488,-0.468512,-82.743844,-3.40721
869588,-0.323126,-82.571083,-3.469347
869688,-0.112707,-82.326167,-3.625423
869788,0.21482,-82.024907,-3.935524
869888,0.656182,-81.695381,-4.39159
869988,1.173843,-81.354606,-4.94416
870088,1.710317,-81.007004,-5.511253
870188,2.209991,-80.674571,-6.014844
870288,2.612847,-80.407509,-6.369147
870388,2.91234,-80.252164,-6.553863
870488,3.135758,-80.21696,-6.594981
870588,3.346067,-80.286918,-6.57049
870688,3.588047,-80.425437,-6.557298
870788,3.867072,-80.589542,-6.603479
870888,4.157673,-80.750645,-6.715495
870988,4.435144,-80.896133,-6.887268
871088,4.648247,-81.017938,-7.08124
871188,4.736796,-81.093435,-7.250627
871288,4.711456,-81.100887,-7.40094
871388,4.586165,-81.056723,-7.512157
871488,4.380031,-80.993534,-7.561498
871588,4.145292,-80.942186,-7.57895
871688,3.937977,-80.929032,-7.60621
871788,3.772912,-80.962751,-7.638287
871888,3.65321,-81.027601,-7.6639
871988,3.611195,-81.112844,-7.699488
872088,3.643386,-81.207343,-7.739407
872188,3.735111,-81.295034,-7.775411
872288,3.875122,-81.371652,-7.815878
872388,4.010439,-81.450358,-7.84114
872488,4.103554,-81.545105,-7.850575
872588,4.117015,-81.662336,-7.833522
872688,4.041811,-81.801788,-7.787722
872788,3.862471,-81.9529,-7.68974
872888,3.609897,-82.105282,-7.55267
872988,3.321201,-82.249054,-7.394306
873088,3.0788,-82.387497,-7.270636
873188,2.923646,-82.524181,-7.207534
873288,2.87503,-82.661489,-7.213093
873388,2.918704,-82.799765,-7.272901
873488,3.054382,-82.933269,-7.396524
873588,3.270607,-83.059859,-7.582516
873688,3.556593,-83.185561,-7.833149
873788,3.879085,-83.31445,-8.126885
873888,4.234272,-83.446263,-8.46629
873988,4.627046,-83.582654,-8.860639
874088,5.066289,-83.71825,-9.317668
874188,5.543625,-83.849032,-9.82183
874288,6.076126,-83.965417,-10.3863
874388,6.670709,-84.059902,-11.015235
874488,7.30497,-84.145137,-11.681968
874588,7.969439,-84.230531,-12.38023
874688,8.622716,-84.315762,-13.066977
874788,9.203102,-84.394275,-13.67507
874888,9.678957,-84.453984,-14.172222
874988,10.046787,-84.498023,-14.564311
875088,10.289467,-84.53161,-14.842767
875188,10.42393,-84.550968,-15.028589
875288,10.48838,-84.551921,-15.165769
875388,10.527549,-84.538438,-15.300827
875488,10.565215,-84.516044,-15.447373
875588,10.619951,-84.488351,-15.613382
875688,10.656659,-84.451979,-15.754973
875788,10.648913,-84.403312,-15.842216
875888,10.606828,-84.346543,-15.887758
875988,10.528554,-84.288294,-15.897932
876088,10.41505,-84.235008,-15.887772
876188,10.250062,-84.190749,-15.846611
876288,10.038759,-84.159593,-15.782942
876388,9.810463,-84.142368,-15.722146
876488,9.525225,-84.120257,-15.610482
876588,9.061019,-84.051222,-15.313721
876688,8.383637,-83.907643,-14.779923
876788,7.556073,-83.700306,-14.056798
876888,6.743541,-83.469668,-13.318864
876988,6.138824,-83.266775,-12.79122
877088,5.849296,-83.127051,-12.659135
877188,5.839126,-83.057771,-12.927062
877288,5.933784,-83.028953,-13.392468
877388,6.050899,-83.020255,-13.920979
877488,6.156505,-83.036599,-14.43398
877588,6.277968,-83.088554,-14.906453
877688,6.511352,-83.184342,-15.39199
877788,6.917082,-83.306662,-15.936399
877888,7.524615,-83.429826,-16.587355
877988,8.279219,-83.525287,-17.303701
878088,9.074784,-83.580834,-17.98992
878188,9.839032,-83.603185,-18.602783
878288,10.508053,-83.611536,-19.109108
878388,10.968421,-83.628123,-19.420594
878488,11.271573,-83.657787,-19.598826
878588,11.38946,-83.6925,-19.620525
878688,11.204031,-83.709345,-19.369754
878788,10.680559,-83.684835,-18.821606
878888,9.934991,-83.628827,-18.09741
878988,9.146828,-83.56668,-17.368229
879088,8.451551,-83.511818,-16.753434
879188,7.963222,-83.463812,-16.348677
879288,7.776485,-83.429876,-16.229656
879388,7.845997,-83.409608,-16.347634
879488,8.076324,-83.392047,-16.617148
879588,8.4306,-83.375776,-17.001783
879688,8.849287,-83.359896,-17.426917
879788,9.272069,-83.347292,-17.820051
879888,9.646487,-83.337277,-18.130226
879988,9.927439,-83.335491,-18.330249
880088,10.118664,-83.345443,-18.441806
880188,10.22146,-83.372894,-18.478327
880288,10.214703,-83.407426,-18.414946
880388,10.104988,-83.435778,-18.252798
880488,9.934697,-83.456353,-18.032629
880588,9.741784,-83.467436,-17.793251
880688,9.580794,-83.472662,-17.587215
880788,9.501667,-83.480293,-17.464203
880888,9.530677,-83.494148,-17.452738
880988,9.631737,-83.511205,-17.515905
881088,9.778546,-83.526157,-17.631337
881188,9.92892,-83.533973,-17.757943
881288,10.095024,-83.540436,-17.904576
881388,10.281224,-83.555372,-18.073215
881488,10.50236,-83.590428,-18.273865
881588,10.755498,-83.645334,-18.50299
881688,11.040069,-83.706809,-18.758634
881788,11.336625,-83.760873,-19.020006
881888,11.643827,-83.810774,-19.283775
881988,12.000083,-83.870635,-19.582188
882088,12.434474,-83.951215,-19.936794
882188,12.967502,-84.056041,-20.360843
882288,13.555143,-84.179627,-20.818267
882388,14.182229,-84.304375,-21.302823
882488,14.838935,-84.423185,-21.810476
882588,15.52569,-84.528697,-22.343583
882688,16.253042,-84.610984,-22.913105
882788,17.060351,-84.669633,-23.560871
882888,17.95338,-84.713141,-24.297536
882988,18.914147,-84.753026,-25.100477
883088,19.914601,-84.79266,-25.938213
883188,20.86179,-84.816957,-26.71476
883288,21.662698,-84.812015,-27.341024
883388,22.259281,-84.762846,-27.767128
883488,22.634586,-84.65651,-27.980252
883588,22.825462,-84.48897,-28.030114
883688,22.962278,-84.264571,-28.064192
883788,23.063499,-83.983185,-28.112749
883888,23.101493,-83.640656,-28.142663
883988,23.10464,-83.245684,-28.156626
884088,23.062577,-82.819607,-28.118119
884188,22.979529,-82.387738,-28.001733
884288,22.832408,-81.984771,-27.775071
884388,22.636139,-81.645752,-27.472189
884488,22.462621,-81.406535,-27.18157
884588,22.367777,-81.267694,-26.977098
884688,22.477163,-81.209308,-26.997662
884788,22.8555,-81.196186,-27.289553
884888,23.41915,-81.197523,-27.76063
884988,24.060651,-81.204054,-28.323366
885088,24.674127,-81.201605,-28.908167
885188,25.081487,-81.16774,-29.374382
885288,25.142417,-81.073742,-29.592672
885388,24.876809,-80.928222,-29.552914
885488,24.383287,-80.767035,-29.315246
885588,23.797015,-80.625451,-28.985207
885688,23.24164,-80.524925,-28.657662
885788,22.795997,-80.468514,-28.378436
885888,22.451679,-80.442858,-28.121053
885988,22.222786,-80.423512,-27.905834
886088,22.097478,-80.395816,-27.733164
886188,22.049985,-80.360925,-27.595276
886288,22.082855,-80.329848,-27.522477
886388,22.19725,-80.318128,-27.534953
886488,22.341056,-80.324738,-27.600947
886588,22.44805,-80.342684,-27.672802
886688,22.461272,-80.35904,-27.704111
886788,22.356253,-80.359623,-27.665212
886888,22.144182,-80.348652,-27.550021
886988,21.891817,-80.337579,-27.399753
887088,21.666218,-80.333052,-27.257927
887188,21.50757,-80.340437,-27.154035
887288,21.415292,-80.359272,-27.087296
887388,21.38913,-80.389133,-27.061295
887488,21.409577,-80.425411,-27.064216
887588,21.462981,-80.469819,-27.0877
887688,21.55053,-80.523014,-27.135558
887788,21.632874,-80.581368,-27.1754
887888,21.695906,-80.646176,-27.197613
887988,21.743109,-80.722826,-27.218909
888088,21.778594,-80.810565,-27.245447
888188,21.791459,-80.906262,-27.260061
888288,21.730102,-80.992122,-27.207005
888388,21.565563,-81.056054,-27.06373
888488,21.288855,-81.095735,-26.827706
888588,20.950501,-81.122475,-26.536149
888688,20.615076,-81.153764,-26.242989
888788,20.347265,-81.202887,-26.004083
888888,20.153704,-81.272255,-25.82513
888988,19.964511,-81.35117,-25.63925
889088,19.689039,-81.427078,-25.359641
889188,19.274812,-81.489818,-24.938078
889288,18.717828,-81.53789,-24.382338
889388,18.028488,-81.569891,-23.713529
889488,17.223297,-81.585606,-22.951627
889588,16.345877,-81.585613,-22.130919
889688,15.455562,-81.576064,-21.301666
889788,14.603199,-81.56778,-20.505138
889888,13.821689,-81.56419,-19.768368
889988,13.108416,-81.558338,-19.085896
890088,12.471611,-81.541508,-18.458444
890188,11.881741,-81.519323,-17.863302
890288,11.293251,-81.498598,-17.273804
890388,10.679785,-81.480927,-16.671193
890488,9.983958,-81.4596,-16.005519
890588,9.180848,-81.406458,-15.254063
890688,8.294554,-81.299896,-14.437819
