SampleTimeFine,Gyr_X,Gyr_Y,Gyr_Z,Roll,Pitch,Yaw
535798,-0.013214,0.040323,-0.017206,-12.397972,-76.810727,11.840363
535898,-0.011058,0.048484,-0.017974,-12.333008,-76.78654,11.764835
535998,-0.012263,0.069425,-0.008721,-12.280176,-76.749482,11.701049
536098,-0.006903,0.09353,-0.002135,-12.22784,-76.698113,11.640915
536198,-0.00697,0.099802,0.003957,-12.187152,-76.642485,11.592698
536298,-0.003559,0.084593,0.004319,-12.15342,-76.595325,11.553628
536398,-0.008294,0.0499,-0.001808,-12.125748,-76.568333,11.517995
536498,-0.021129,0.009233,-0.002179,-12.125117,-76.564163,11.502602
536598,-0.024711,0.001055,-0.002827,-12.129139,-76.564651,11.489886
536698,-0.01362,0.02555,-0.000697,-12.119477,-76.551161,11.469632
536798,0.003534,0.049411,-0.00152,-12.086144,-76.524401,11.435138
536898,0.015691,0.050014,0.002025,-12.053962,-76.496874,11.408985
536998,0.020416,0.031177,0.003516,-12.032025,-76.479724,11.396145
537098,0.020379,-0.014384,0.004012,-12.033916,-76.488047,11.40779
537198,0.012651,-0.06524,0.001891,-12.060649,-76.52512,11.440428
537298,0.003227,-0.087585,-0.001003,-12.097388,-76.575057,11.4778
537398,-0.002627,-0.083001,-0.009698,-12.114953,-76.623465,11.49201
537498,-0.004204,-0.055408,-0.01371,-12.110049,-76.656897,11.482199
537598,-0.005932,-0.024189,-0.0177,-12.08083,-76.673316,11.446385
537698,-0.007274,-1.8e-05,-0.018515,-12.038173,-76.676284,11.39597
537798,-0.003713,0.010637,-0.016701,-11.9924,-76.673055,11.344447
537898,-0.00026,0.012929,-0.011177,-11.956597,-76.667875,11.305202
537998,-0.000834,0.010183,-0.008301,-11.929332,-76.663888,11.274389
538098,-0.001862,0.003744,-0.003902,-11.916285,-76.662988,11.257581
538198,0.00044,-0.004748,-0.003499,-11.90711,-76.666801,11.246108
538298,0.005377,-0.011371,-0.002558,-11.900634,-76.674216,11.240314
538398,0.013541,-0.008981,-0.006719,-11.878431,-76.680781,11.223163
538498,0.024872,-0.001453,-0.010324,-11.837438,-76.683546,11.193372
538598,0.035757,-0.001939,-0.008663,-11.79438,-76.686384,11.167864
538698,0.046701,0.002443,-0.006615,-11.747734,-76.686521,11.14511
538798,0.05342,-0.000644,-0.00122,-11.711552,-76.687757,11.137062
538898,0.048806,-0.009904,0.002502,-11.691382,-76.693755,11.142754
538998,0.04561,-0.023282,0.006398,-11.688854,-76.706808,11.164693
539098,0.045449,-0.029562,0.007977,-11.693278,-76.7232,11.193683
539198,0.043786,-0.02583,0.007081,-11.694718,-76.737604,11.218626
539298,0.03711,-0.016289,0.005019,-11.690391,-76.746896,11.233713
