PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Roll,Pitch,Yaw
01043,341699,0.098298,-0.019281,9.828849,0.001258,0.002337,0.002888,0.900017,-0.542337,-0.614822,-0.178501,-0.533881,0.007016
01044,341799,0.095102,-0.031837,9.834654,0.000337,0.001997,0.002134,0.902478,-0.543445,-0.613373,-0.179148,-0.533382,0.006858
01045,341899,0.101969,-0.019170,9.807825,0.001696,0.000408,0.002391,0.903019,-0.545326,-0.615973,-0.179089,-0.534060,0.008087
01046,341999,0.101896,-0.018035,9.827168,0.001862,0.002030,0.001692,0.901916,-0.542609,-0.609823,-0.178645,-0.533146,0.006852
01047,342099,0.088425,-0.010142,9.837885,0.001531,0.002036,0.002003,0.901472,-0.543453,-0.612873,-0.178577,-0.532646,0.006660
01048,342199,0.101091,-0.010844,9.834480,-0.000735,0.000337,0.003127,0.903933,-0.544562,-0.611424,-0.179603,-0.532720,0.007251
01049,342299,0.103608,-0.029844,9.850699,0.001604,-0.000551,0.003281,0.899030,-0.542297,-0.615322,-0.179785,-0.534217,0.007756
01050,342399,0.104767,-0.030312,9.826816,0.001176,0.000971,0.002082,0.902954,-0.545494,-0.612475,-0.179739,-0.534128,0.008427
01051,342499,0.104522,-0.011279,9.818256,0.000598,0.000974,0.002000,0.900972,-0.544442,-0.612924,-0.180145,-0.534266,0.008785
01052,342599,0.093724,-0.016755,9.830576,0.000853,0.000201,0.001566,0.902948,-0.543525,-0.611873,-0.180362,-0.534565,0.008098
01053,342699,0.081993,-0.011327,9.830886,0.001544,0.000588,0.001576,0.902439,-0.544538,-0.611424,-0.180086,-0.534615,0.007919
01054,342799,0.103659,-0.037739,9.858395,0.000315,0.001800,0.001995,0.898986,-0.545881,-0.613501,-0.180621,-0.534494,0.009283
01055,342899,0.101016,-0.026054,9.817285,0.001356,0.001853,0.003630,0.900481,-0.545905,-0.613500,-0.180555,-0.534220,0.011423
01056,342999,0.099432,-0.028594,9.822322,0.001683,0.000736,0.001588,0.904452,-0.543027,-0.612347,-0.180356,-0.534157,0.010442
01057,343099,0.107385,-0.007393,9.832753,0.002055,0.001907,0.002305,0.900480,-0.546403,-0.613526,-0.179854,-0.533854,0.012062
01058,343199,0.109019,-0.019953,9.840822,0.000198,0.000317,0.001946,0.902457,-0.544490,-0.612424,-0.180435,-0.534186,0.012211
01059,343299,0.106367,-0.016319,9.813965,0.002470,0.001517,0.002164,0.903943,-0.544039,-0.611898,-0.179693,-0.533651,0.012078
01060,343399,0.094317,-0.019458,9.839285,0.002744,0.000874,0.001228,0.900449,-0.543012,-0.611349,-0.178844,-0.533712,0.011070
01061,343499,0.077321,-0.014621,9.838427,0.000997,0.001776,0.002526,0.901481,-0.543429,-0.613373,-0.179121,-0.533421,0.011199
01062,343599,0.101651,-0.007367,9.837825,0.002200,0.000709,0.001612,0.899966,-0.544451,-0.612425,-0.178578,-0.533733,0.011331
01063,343699,0.099816,-0.017675,9.830356,0.000832,0.000323,0.002615,0.904954,-0.546000,-0.612999,-0.178725,-0.533920,0.012450
01064,343799,0.108161,-0.022561,9.848298,0.002067,0.001758,0.002454,0.900494,-0.543888,-0.613899,-0.178407,-0.533779,0.012896
01065,343899,0.107377,-0.017665,9.826928,0.001531,-0.000101,0.002868,0.902457,-0.544490,-0.612424,-0.178230,-0.534353,0.013541
01066,343999,0.076660,-0.042536,9.818406,0.000950,0.002736,0.002317,0.900486,-0.542915,-0.613348,-0.178574,-0.533594,0.013344
01067,344099,0.099665,-0.025239,9.829659,0.000574,0.001448,0.002252,0.901021,-0.543325,-0.615372,-0.179255,-0.533777,0.013547
01068,344199,0.104234,-0.011813,9.841866,0.002225,0.001997,0.002168,0.904436,-0.547037,-0.612051,-0.178472,-0.532920,0.014827
01069,344299,0.083394,-0.025331,9.819658,0.001615,0.003727,0.002816,0.898974,-0.542442,-0.612324,-0.178405,-0.531595,0.014635
01070,344399,0.099779,-0.017893,9.816671,0.000883,0.001916,0.002128,0.898472,-0.544427,-0.612425,-0.178641,-0.531338,0.015136
01071,344499,0.100418,-0.023409,9.818090,0.001418,0.000692,0.001187,0.902505,-0.543871,-0.614897,-0.178751,-0.531778,0.014817
01072,344599,0.098513,-0.046068,9.817965,0.000756,0.001116,0.001573,0.901963,-0.542489,-0.612323,-0.179140,-0.531713,0.013738
01073,344699,0.097019,-0.015464,9.835810,0.000956,0.000961,0.003064,0.902998,-0.541412,-0.614271,-0.179628,-0.531906,0.013154
01074,344799,0.081982,-0.011163,9.814579,0.001257,0.001906,0.002273,0.903445,-0.544032,-0.611898,-0.179588,-0.531202,0.013030
01075,344899,0.083364,-0.016448,9.815615,0.001517,-0.000622,0.001155,0.901951,-0.544008,-0.611899,-0.179407,-0.532064,0.012409
01076,344999,0.093289,-0.029441,9.803628,0.000712,-0.001863,0.002095,0.901487,-0.545398,-0.613975,-0.179766,-0.533904,0.013314
01077,345099,0.099893,-0.017097,9.812284,0.002536,0.001168,0.002683,0.903425,-0.545076,-0.610950,-0.178856,-0.533490,0.013792
01078,345199,0.108167,-0.005292,9.834201,0.004051,0.001034,0.002105,0.900989,-0.545390,-0.613975,-0.177308,-0.533713,0.014723
01079,345299,0.094239,-0.018792,9.831697,0.001392,0.000394,0.002282,0.902992,-0.544402,-0.614423,-0.177363,-0.534213,0.015164
01080,345399,0.103952,-0.010173,9.817147,0.000155,-0.000029,0.001069,0.902475,-0.544940,-0.613449,-0.178013,-0.534869,0.015087
01081,345499,0.104773,-0.019696,9.819722,0.001414,0.000115,0.001854,0.899947,-0.544997,-0.611451,-0.177815,-0.535391,0.015421
01082,345599,0.103308,-0.024000,9.829016,0.003600,0.001417,0.002687,0.902456,-0.545486,-0.612475,-0.176396,-0.535093,0.016392
01083,345699,0.089238,-0.013566,9.819675,0.001716,0.001735,0.001973,0.900491,-0.545382,-0.613975,-0.176190,-0.534952,0.017252
01084,345799,0.109250,-0.011891,9.825092,0.000860,-0.000982,0.000901,0.899484,-0.545889,-0.613501,-0.176408,-0.536381,0.017745
01085,345899,0.097205,-0.017736,9.829308,-0.000168,0.002271,0.002651,0.901933,-0.543558,-0.610874,-0.177151,-0.535459,0.017597
01086,345999,0.082398,-0.030151,9.832008,0.001411,0.002411,0.001222,0.901961,-0.543485,-0.612373,-0.177100,-0.534644,0.016799
01087,346099,0.108901,-0.013682,9.802128,0.002260,0.001745,0.000733,0.902964,-0.544972,-0.612949,-0.176501,-0.534189,0.016452
01088,346199,0.097195,-0.004899,9.833456,0.002340,0.001735,0.001679,0.901472,-0.543453,-0.612873,-0.175963,-0.533865,0.016007
01089,346299,0.087603,-0.027609,9.807820,-0.000245,0.001527,0.000690,0.903951,-0.544514,-0.612423,-0.176779,-0.533403,0.015287
01090,346399,0.101017,-0.022442,9.829635,0.000986,0.000386,0.002697,0.902965,-0.544474,-0.612924,-0.176948,-0.533728,0.015832
