PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Roll,Pitch,Yaw
05834,691019,10.271809,0.844094,-0.119633,-0.062393,-0.037893,0.098856,-0.872480,-0.152734,-0.282787,-165.543007,-86.339237,-109.034917
05835,691119,9.670031,0.870165,0.195333,-0.010565,-0.051810,0.037566,-0.872423,-0.152091,-0.285761,-165.360091,-86.304584,-109.224772
05836,691219,9.469498,0.871157,0.498354,0.025163,-0.050445,-0.028881,-0.874934,-0.153096,-0.284813,-165.723574,-86.280254,-108.846560
05837,691319,9.243367,0.601882,0.636792,0.083901,-0.020885,-0.088743,-0.872466,-0.155176,-0.283914,-166.498230,-86.280397,-108.022555
05838,691419,8.978759,0.298101,0.456415,0.137315,0.007504,-0.135093,-0.873907,-0.156503,-0.286989,-167.587615,-86.301510,-106.852480
05839,691519,8.761218,0.045702,0.265340,0.173421,0.016678,-0.169805,-0.873016,-0.158278,-0.281567,-168.956820,-86.330209,-105.381288
05840,691619,8.511322,-0.081114,0.062818,0.184243,0.001512,-0.191698,-0.872476,-0.161155,-0.284219,-170.557846,-86.350146,-103.671610
05841,691719,8.349875,-0.165417,-0.130722,0.169120,-0.033520,-0.196456,-0.870996,-0.163694,-0.283846,-172.269031,-86.347488,-101.860236
05842,691819,8.380027,-0.245230,-0.077884,0.139227,-0.073683,-0.185380,-0.872060,-0.165342,-0.280423,-173.932061,-86.317838,-100.114228
05843,691919,8.543595,-0.335975,0.032250,0.116973,-0.088717,-0.160100,-0.872570,-0.166852,-0.280000,-175.367203,-86.275268,-98.609271
05844,692019,8.712410,-0.415869,0.082115,0.079942,-0.105298,-0.128891,-0.872053,-0.166812,-0.280999,-176.526864,-86.219787,-97.401541
05845,692119,8.853816,-0.501217,0.113524,0.044143,-0.113983,-0.091334,-0.868615,-0.168483,-0.278576,-177.354849,-86.156847,-96.546668
05846,692219,8.919511,-0.473112,0.121140,0.016853,-0.126678,-0.058834,-0.872638,-0.169014,-0.276603,-177.902233,-86.085214,-95.988617
05847,692319,8.980058,-0.481770,0.085884,-0.006850,-0.136770,-0.040468,-0.873152,-0.172518,-0.276281,-178.294497,-86.007166,-95.599593
05848,692419,8.991067,-0.514984,0.102401,-0.019407,-0.140882,-0.028068,-0.871686,-0.167655,-0.274027,-178.579686,-85.926434,-95.325054
05849,692519,8.941975,-0.576766,0.228530,-0.019857,-0.138033,-0.021816,-0.874211,-0.171176,-0.272707,-178.804216,-85.847193,-95.111528
05850,692619,8.911973,-0.533499,0.292186,-0.013763,-0.130833,-0.023292,-0.873705,-0.172156,-0.273257,-179.027332,-85.772061,-94.895863
05851,692719,8.903001,-0.376385,0.344918,-0.000761,-0.129760,-0.033913,-0.872759,-0.174285,-0.270859,-179.316014,-85.697592,-94.606924
05852,692819,8.884039,-0.329235,0.455207,0.013627,-0.131745,-0.045929,-0.876266,-0.174776,-0.269886,-179.676585,-85.621959,-94.237556
05853,692919,8.845803,-0.351251,0.594006,0.028064,-0.135265,-0.052939,-0.875297,-0.174864,-0.268386,179.932067,-85.544176,-93.828944
05854,693019,8.946078,-0.444490,0.776316,0.031434,-0.127341,-0.060295,-0.878814,-0.176376,-0.266964,179.502893,-85.470733,-93.380361
05855,693119,9.248401,-0.553724,0.795770,0.041865,-0.098927,-0.059878,-0.877327,-0.174929,-0.266388,179.093606,-85.413364,-92.945638
05856,693219,9.610163,-0.526398,0.699764,0.058405,-0.061763,-0.062107,-0.874382,-0.178560,-0.264565,178.682557,-85.377059,-92.499561
05857,693319,9.869235,-0.534263,0.618714,0.075780,-0.034802,-0.061743,-0.878891,-0.177565,-0.263017,178.285130,-85.355993,-92.057095
05858,693419,10.059466,-0.572753,0.599278,0.082097,-0.015451,-0.059330,-0.878396,-0.179068,-0.263093,177.907252,-85.345856,-91.630552
05859,693519,10.281839,-0.661190,0.606644,0.068560,0.011568,-0.050658,-0.876378,-0.180522,-0.264668,177.576394,-85.351215,-91.258912
05860,693619,10.440131,-0.632465,0.570431,0.039263,0.039573,-0.045467,-0.877403,-0.181076,-0.263194,177.255260,-85.372611,-90.913825
05861,693719,10.455475,-0.618316,0.403741,0.004927,0.032374,-0.043337,-0.877420,-0.180128,-0.262144,176.929441,-85.389828,-90.583737
05862,693819,10.262206,-0.701012,0.218619,-0.017949,-0.007937,-0.040661,-0.878944,-0.181671,-0.260721,176.624283,-85.383959,-90.287488
05863,693919,9.880627,-0.776315,0.136166,-0.012383,-0.047667,-0.045412,-0.879414,-0.181093,-0.262195,176.307911,-85.355100,-89.976741
05864,694019,9.640382,-1.018140,-0.136824,0.030404,-0.063970,-0.060701,-0.881946,-0.183641,-0.260323,175.921522,-85.316196,-89.571096
05865,694119,9.607459,-1.337945,-0.594862,0.129167,-0.055782,-0.085301,-0.881931,-0.185585,-0.261425,175.423920,-85.280660,-88.997035
05866,694219,9.873122,-1.678380,-0.956302,0.270734,-0.038005,-0.112387,-0.882019,-0.188294,-0.257053,174.818822,-85.253499,-88.233667
05867,694319,10.596681,-1.661929,-0.683017,0.369272,0.009080,-0.131626,-0.883038,-0.190319,-0.256156,174.113521,-85.251419,-87.313048
05868,694419,11.339195,-1.118732,-0.115090,0.383812,0.045120,-0.141822,-0.884079,-0.189925,-0.253632,173.318642,-85.268258,-86.294151
05869,694519,12.409667,-0.408939,0.647095,0.324771,0.089364,-0.142972,-0.881108,-0.194481,-0.253360,172.434843,-85.308992,-85.219961
05870,694619,13.501961,0.429493,1.212704,0.187167,0.157004,-0.132487,-0.885078,-0.196362,-0.254462,171.456540,-85.387574,-84.130090
05871,694719,14.373052,1.401994,1.316148,0.020314,0.248520,-0.124836,-0.884603,-0.198910,-0.253589,170.288578,-85.517030,-82.945975
05872,694819,14.785915,2.178756,0.626627,-0.075800,0.375047,-0.139402,-0.885029,-0.200204,-0.257664,168.700814,-85.714004,-81.396314
