SampleTimeFine,Gyr_X,Gyr_Y,Gyr_Z,Roll,Pitch,Yaw
236349,-0.051389,-0.08665,-0.008239,-48.633908,-82.972266,43.093749
236449,-0.056183,-0.080983,-0.004129,-48.935688,-83.005899,43.36377
236549,-0.056387,-0.076825,0.000266,-49.238994,-83.035885,43.635191
236649,-0.055896,-0.070867,0.004314,-49.535483,-83.061709,43.90001
236749,-0.052666,-0.059658,0.011005,-49.81209,-83.080294,44.146645
236849,-0.049739,-0.051461,0.014438,-50.069024,-83.094218,44.375135
236949,-0.044519,-0.052181,0.016345,-50.332235,-83.107447,44.612942
237049,-0.035835,-0.035172,0.021644,-50.544967,-83.112016,44.804901
237149,-0.036902,-0.022561,0.022236,-50.713951,-83.111661,44.952172
237249,-0.03738,-0.008648,0.022949,-50.834141,-83.1059,45.050017
237349,-0.028349,0.005461,0.02237,-50.895402,-83.095262,45.093722
237449,-0.028793,0.003856,0.021658,-50.960526,-83.085497,45.141072
237549,-0.041858,-0.015881,0.020748,-51.102747,-83.083219,45.258553
237649,-0.045959,-0.027468,0.025113,-51.302792,-83.083091,45.431922
237749,-0.040896,-0.031506,0.033398,-51.539174,-83.080604,45.644821
237849,-0.026014,-0.031289,0.037964,-51.779384,-83.075878,45.870167
237949,-0.004244,-0.032984,0.042394,-52.025952,-83.069632,46.114487
238049,0.015183,-0.043121,0.040315,-52.292731,-83.06775,46.390387
238149,0.022166,-0.058407,0.037521,-52.604574,-83.072297,46.715715
238249,0.029844,-0.06823,0.030854,-52.930434,-83.083063,47.059594
238349,0.029222,-0.072487,0.0256,-53.258939,-83.097457,47.405769
238449,0.014921,-0.06612,0.02155,-53.561315,-83.11131,47.71736
238549,-0.010872,-0.062012,0.021795,-53.864624,-83.123462,48.014995
238649,-0.037138,-0.06269,0.022649,-54.189019,-83.135258,48.318694
238749,-0.054476,-0.064467,0.024096,-54.535272,-83.146766,48.63439
238849,-0.062427,-0.065362,0.023436,-54.888813,-83.158651,48.952822
238949,-0.062641,-0.064706,0.021461,-55.235621,-83.171012,49.26434
239049,-0.048843,-0.06452,0.022809,-55.578581,-83.182442,49.579939
239149,-0.030044,-0.063627,0.026613,-55.918528,-83.191543,49.903353
239249,-0.007659,-0.052339,0.024092,-56.194689,-83.198009,50.175445
239349,0.013513,-0.049623,0.019591,-56.436369,-83.205598,50.42503
239449,0.023733,-0.046342,0.016112,-56.650316,-83.213685,50.652584
239549,0.023928,-0.051945,0.01284,-56.878663,-83.224988,50.894752
239649,0.021037,-0.068188,0.013113,-57.176067,-83.24109,51.204784
239749,0.01389,-0.074938,0.012015,-57.503675,-83.259608,51.541092
239849,0.00394,-0.075112,0.010849,-57.836426,-83.278516,51.87682
239949,-0.007791,-0.083034,0.008813,-58.205299,-83.300575,52.242133
240049,-0.010824,-0.090162,0.007908,-58.605682,-83.324919,52.637402
240149,-0.005829,-0.086542,0.010265,-58.99668,-83.346702,53.026086
240249,0.001545,-0.061261,0.01289,-59.285398,-83.359479,53.31604
240349,0.01369,-0.043589,0.018069,-59.506089,-83.364378,53.544519
240449,0.039103,-0.029945,0.024,-59.66925,-83.362286,53.729746
