PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Roll,Pitch,Yaw
01920,300889,9.520321,-0.555746,2.145174,0.008302,0.053417,-0.012572,-0.455405,0.223555,-0.422968,-16.776792,-77.685391,15.767457
01921,300989,9.452432,-0.452447,2.036459,-0.004490,0.053200,-0.007019,-0.451941,0.226417,-0.421315,-16.715321,-77.658088,15.696075
01922,301089,9.473966,-0.382756,1.990845,-0.014400,0.035237,-0.005063,-0.447486,0.226274,-0.419814,-16.678155,-77.640312,15.643744
01923,301189,9.516609,-0.390413,2.020795,-0.012478,0.021573,-0.004727,-0.442022,0.228132,-0.418711,-16.651060,-77.629978,15.602840
01924,301289,9.575640,-0.454110,2.069041,0.000557,0.014603,-0.005604,-0.436070,0.229459,-0.417134,-16.619557,-77.623611,15.565065
01925,301389,9.595428,-0.570933,2.108353,0.023297,0.010273,-0.005974,-0.430645,0.229726,-0.414108,-16.577380,-77.619676,15.529706
01926,301489,9.604680,-0.630251,2.177116,0.036564,0.005229,-0.006655,-0.426705,0.230539,-0.411557,-16.529690,-77.618617,15.496499
01927,301589,9.538245,-0.654250,2.277138,0.037647,0.002704,-0.009263,-0.420724,0.232437,-0.411453,-16.476754,-77.619358,15.458569
01928,301689,9.496214,-0.599655,2.337559,0.028301,0.002771,-0.007424,-0.415827,0.232141,-0.406954,-16.433732,-77.619752,15.425316
01929,301789,9.521636,-0.466461,2.323092,0.016090,0.006376,-0.002053,-0.409906,0.231403,-0.403978,-16.408480,-77.617286,15.403091
01930,301889,9.543717,-0.367537,2.251183,0.001738,0.017279,0.001086,-0.402003,0.230112,-0.400527,-16.391261,-77.608317,15.380659
01931,301989,9.548679,-0.288903,2.160431,-0.015706,0.031330,-0.001309,-0.396606,0.230805,-0.395977,-16.367716,-77.592010,15.341497
01932,302089,9.537159,-0.291483,2.039752,-0.024221,0.042313,-0.004470,-0.392258,0.227407,-0.389131,-16.333178,-77.570173,15.286063
01933,302189,9.494444,-0.338099,1.986962,-0.030424,0.047271,-0.007676,-0.387925,0.221494,-0.381912,-16.290732,-77.546121,15.218874
01934,302289,9.508111,-0.452394,1.968646,-0.034255,0.045756,-0.007583,-0.381509,0.218756,-0.379038,-16.252018,-77.522882,15.153250
01935,302389,9.546672,-0.498265,2.027697,-0.035382,0.035196,-0.006132,-0.379195,0.213300,-0.370295,-16.225367,-77.505213,15.099318
01936,302489,9.572266,-0.497694,2.107000,-0.033856,0.020187,-0.001070,-0.376864,0.206897,-0.362602,-16.221326,-77.494989,15.069439
01937,302589,9.567313,-0.448128,2.182644,-0.026487,-0.000153,0.001228,-0.377976,0.199174,-0.357486,-16.233447,-77.495585,15.060435
01938,302689,9.584604,-0.395154,2.288398,-0.019719,-0.018527,-0.000247,-0.376096,0.193397,-0.352266,-16.251289,-77.506522,15.061253
01939,302789,9.571966,-0.359482,2.361815,-0.018144,-0.028725,-0.005084,-0.375777,0.186479,-0.343600,-16.263585,-77.523840,15.057302
01940,302889,9.574996,-0.383136,2.382973,-0.024613,-0.015642,-0.010665,-0.382327,0.175975,-0.341136,-16.256187,-77.534852,15.029374
01941,302989,9.577826,-0.405610,2.340466,-0.038685,0.004765,-0.017411,-0.386932,0.169778,-0.335445,-16.225220,-77.535713,14.969042
01942,303089,9.519124,-0.485968,2.259134,-0.057701,0.030967,-0.023475,-0.391536,0.159619,-0.330457,-16.171146,-77.523113,14.873886
01943,303189,9.448878,-0.516349,2.157330,-0.072800,0.049265,-0.024938,-0.394634,0.149960,-0.325943,-16.109126,-77.500653,14.761727
01944,303289,9.384460,-0.559433,2.116349,-0.086422,0.045728,-0.024144,-0.403137,0.146036,-0.324649,-16.059720,-77.479989,14.654494
01945,303389,9.436492,-0.567120,2.069996,-0.078709,0.046138,-0.020429,-0.409191,0.139485,-0.321482,-16.015084,-77.458492,14.556675
01946,303489,9.449658,-0.517363,2.182999,-0.054803,0.041661,-0.010873,-0.417238,0.132966,-0.318316,-15.983799,-77.437935,14.486563
01947,303589,9.501900,-0.539535,2.236694,-0.036712,0.023158,-0.006006,-0.422689,0.127669,-0.320597,-15.967397,-77.426793,14.442319
01948,303689,9.548229,-0.491006,2.222088,-0.007765,0.013827,-0.002049,-0.430194,0.125224,-0.319227,-15.950814,-77.420164,14.414884
01949,303789,9.561246,-0.476505,2.364641,0.001912,-0.008960,-0.000241,-0.435688,0.121799,-0.318907,-15.949226,-77.425798,14.408491
01950,303889,9.571363,-0.485645,2.395870,-0.011888,-0.029130,0.000721,-0.442199,0.117844,-0.317612,-15.972172,-77.442385,14.419132
01951,303989,9.591160,-0.535613,2.304248,-0.021945,-0.031758,0.001928,-0.444744,0.113279,-0.315343,-16.005788,-77.460224,14.434805
01952,304089,9.605073,-0.527150,2.178260,-0.016662,-0.010082,0.001191,-0.452696,0.112956,-0.316370,-16.019207,-77.466240,14.432890
01953,304189,9.553021,-0.501945,2.060565,-0.003167,0.012443,-0.001137,-0.459220,0.106983,-0.314678,-16.003129,-77.460220,14.408681
01954,304289,9.525042,-0.517885,2.038409,0.019353,0.016871,-0.003915,-0.464207,0.103575,-0.314857,-15.964170,-77.452200,14.374253
01955,304389,9.506595,-0.471823,2.115056,0.040207,0.000072,-0.000110,-0.469651,0.102761,-0.316909,-15.934596,-77.452832,14.361680
01956,304489,9.510438,-0.436308,2.217540,0.051135,-0.037896,0.004702,-0.466708,0.103092,-0.314384,-15.937523,-77.473623,14.388812
01957,304589,9.461893,-0.394820,2.298235,0.059391,-0.080368,0.005482,-0.471683,0.101202,-0.314986,-15.967895,-77.517685,14.448890
01958,304689,9.427963,-0.380468,2.394221,0.066307,-0.099209,0.005720,-0.472725,0.101596,-0.312463,-16.008704,-77.572074,14.523690
01959,304789,9.485655,-0.413710,2.425901,0.070597,-0.096132,0.006021,-0.474277,0.100478,-0.309515,-16.046076,-77.624703,14.597464
01960,304889,9.556663,-0.441404,2.407871,0.070297,-0.069522,0.007038,-0.476787,0.099972,-0.308541,-16.067308,-77.662506,14.654521
01961,304989,9.581713,-0.470973,2.281750,0.059517,-0.044345,0.008106,-0.476294,0.102431,-0.307914,-16.079321,-77.686272,14.695812
01962,305089,9.563083,-0.454959,2.213979,0.049027,-0.037986,0.014277,-0.474341,0.101306,-0.305966,-16.108397,-77.705552,14.748408
01963,305189,9.522489,-0.436664,2.157147,0.036170,-0.044813,0.020852,-0.474910,0.102616,-0.301891,-16.166605,-77.727533,14.823272
01964,305289,9.494275,-0.418774,2.171230,0.028609,-0.061166,0.024203,-0.477427,0.103580,-0.300342,-16.249949,-77.757955,14.919411
01965,305389,9.463478,-0.412077,2.191877,0.032345,-0.081035,0.026024,-0.474974,0.103444,-0.298342,-16.351028,-77.798974,15.035867
01966,305489,9.507001,-0.417282,2.206970,0.038836,-0.100376,0.031633,-0.475966,0.105453,-0.298240,-16.478001,-77.849663,15.182591
01967,305589,9.540138,-0.407649,2.220595,0.047292,-0.122735,0.033408,-0.477009,0.105846,-0.295716,-16.622909,-77.912266,15.352574
01968,305689,9.562485,-0.415222,2.274329,0.047334,-0.130702,0.031927,-0.477027,0.105798,-0.294716,-16.771793,-77.979388,15.526596
