PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Roll,Pitch,Yaw
04608,524398,9.547589,-0.491562,2.239082,-0.030004,0.006986,-0.006726,-0.292893,0.128641,-0.362489,-13.442640,-75.507455,13.013016
04609,524498,9.549305,-0.582621,2.265086,-0.025567,-0.003878,-0.010603,-0.293332,0.130787,-0.365387,-13.433891,-75.511802,12.986542
04610,524598,9.487650,-0.694201,2.386932,-0.026066,-0.021371,-0.013405,-0.291797,0.132354,-0.367309,-13.428384,-75.526270,12.963117
04611,524698,9.487952,-0.764013,2.521144,-0.036088,-0.044234,-0.016485,-0.291769,0.132924,-0.368783,-13.433734,-75.553887,12.944979
04612,524798,9.491501,-0.732843,2.547420,-0.040421,-0.038691,-0.014536,-0.291759,0.132948,-0.369283,-13.442908,-75.578153,12.928225
04613,524898,9.449481,-0.657406,2.454725,-0.031343,-0.019321,-0.012893,-0.293692,0.135117,-0.372181,-13.440391,-75.591405,12.904774
04614,524998,9.400471,-0.598420,2.290032,-0.015865,-0.004484,-0.009298,-0.292277,0.132410,-0.368309,-13.429099,-75.595910,12.881417
04615,525098,9.448077,-0.555047,2.251425,-0.004930,-0.002296,-0.010712,-0.297724,0.134562,-0.369709,-13.407331,-75.599383,12.853711
04616,525198,9.495436,-0.510405,2.249575,0.001234,-0.012103,-0.009404,-0.298689,0.131685,-0.371861,-13.389927,-75.608147,12.834156
04617,525298,9.498935,-0.514230,2.263911,0.004794,-0.034365,-0.010473,-0.300273,0.133461,-0.366761,-13.379647,-75.629463,12.824060
04618,525398,9.532296,-0.583270,2.301295,0.009971,-0.052229,-0.012286,-0.305239,0.131595,-0.367865,-13.371672,-75.660976,12.819405
04619,525498,9.543885,-0.633028,2.390293,0.011843,-0.059783,-0.017337,-0.305784,0.130984,-0.365391,-13.355482,-75.697369,12.807378
04620,525598,9.511705,-0.682397,2.463492,0.016063,-0.049987,-0.020884,-0.311799,0.130983,-0.363394,-13.323940,-75.728766,12.782005
04621,525698,9.530433,-0.647901,2.466819,0.023008,-0.035766,-0.020716,-0.310322,0.126451,-0.363122,-13.281284,-75.752206,12.749274
04622,525798,9.538021,-0.611621,2.395899,0.031372,-0.022619,-0.017502,-0.313858,0.129849,-0.359946,-13.233976,-75.767885,12.716690
04623,525898,9.524590,-0.558161,2.343320,0.039355,-0.017587,-0.011485,-0.315847,0.126916,-0.360599,-13.192655,-75.779963,12.695003
04624,525998,9.530736,-0.562281,2.315014,0.040407,-0.021026,-0.009308,-0.315862,0.128860,-0.359498,-13.157248,-75.793672,12.680038
04625,526098,9.534328,-0.560192,2.337785,0.040727,-0.027130,-0.005570,-0.318378,0.124866,-0.358702,-13.133002,-75.810298,12.676775
04626,526198,9.527741,-0.563984,2.322080,0.037405,-0.027188,-0.003548,-0.319391,0.126328,-0.357627,-13.115129,-75.826693,12.678122
04627,526298,9.538936,-0.513430,2.340718,0.031890,-0.022041,-0.003892,-0.321892,0.125845,-0.357153,-13.096986,-75.840260,12.675931
04628,526398,9.537532,-0.434776,2.312651,0.026893,-0.017420,-0.001571,-0.321403,0.125813,-0.356653,-13.084444,-75.850948,12.676566
04629,526498,9.554697,-0.394907,2.278378,0.021657,-0.015692,-0.000403,-0.323415,0.124800,-0.355705,-13.076585,-75.860522,12.678938
04630,526598,9.572612,-0.407023,2.310084,0.017446,-0.015845,-0.000261,-0.322432,0.122768,-0.355307,-13.071526,-75.870163,12.681710
04631,526698,9.584612,-0.479520,2.293979,0.019689,-0.015070,-0.002737,-0.323932,0.124760,-0.354706,-13.059285,-75.879693,12.678401
04632,526798,9.566449,-0.512306,2.357627,0.026462,-0.022208,-0.001856,-0.325954,0.123723,-0.353258,-13.048782,-75.893093,12.680888
04633,526898,9.588739,-0.530805,2.411533,0.030491,-0.017091,-0.004219,-0.326422,0.125298,-0.354681,-13.028075,-75.903942,12.675234
04634,526998,9.558646,-0.509149,2.424827,0.030605,-0.006445,-0.008436,-0.326370,0.123450,-0.357781,-12.992428,-75.909390,12.654246
04635,527098,9.514535,-0.477041,2.362520,0.019554,-0.003719,-0.006646,-0.324906,0.126817,-0.355604,-12.965676,-75.913083,12.635902
04636,527198,9.516418,-0.404388,2.315960,0.005232,-0.007921,-0.007487,-0.325383,0.122911,-0.357306,-12.947393,-75.919229,12.617833
04637,527298,9.504842,-0.356941,2.308240,-0.007208,-0.015979,-0.006426,-0.325330,0.127017,-0.359602,-12.942701,-75.929737,12.606430
04638,527398,9.496101,-0.371229,2.260055,-0.016357,-0.022538,-0.011563,-0.322342,0.126472,-0.359627,-12.935139,-75.944568,12.586668
04639,527498,9.470762,-0.446071,2.245300,-0.021186,-0.022682,-0.011908,-0.325331,0.126519,-0.359628,-12.929617,-75.959524,12.566156
04640,527598,9.492851,-0.486000,2.257153,-0.021781,-0.026200,-0.013429,-0.323790,0.126616,-0.362127,-12.922811,-75.976640,12.543971
