time,gx,gy,gz,ax,ay,az,mx,my,mz,p
1125836,-0.183698,-0.210451,-0.016249,0.124515155,0.132296289,0.810339381,0.164906,-0.156878,-0.000753,1016.399292
1125936,-0.23664,-0.191706,-0.00912,0.151714124,0.088719278,0.756767423,0.153513,-0.152068,-0.003527,1016.399292
1126036,-0.272559,-0.13926,0.023079,0.175654433,0.028820309,0.724107938,0.143631,-0.14823,-0.00735,1016.399292
1126136,-0.28498,-0.039161,0.091632,0.200766495,-0.029024742,0.702439485,0.137194,-0.142076,-0.008547,1016.399292
1126236,-0.267303,0.063795,0.149013,0.20285268,-0.069083814,0.689194742,0.129174,-0.144063,-0.006152,1016.399292
1126336,-0.220691,0.124602,0.145776,0.178337835,-0.087633299,0.671209691,0.122656,-0.141589,-0.003528,1016.399292
1126436,-0.167334,0.132917,0.094232,0.143569794,-0.081162887,0.643004536,0.121142,-0.142112,-0.002554,1016.397583
1126536,-0.123713,0.072687,0.043019,0.113519485,-0.048617938,0.617853196,0.122131,-0.141155,-0.002003,1016.397583
1126636,-0.107981,-0.028063,0.018586,0.098159381,-0.010989794,0.609409072,0.123748,-0.140368,-0.008475,1016.397583
1126736,-0.115788,-0.12187,0.012963,0.096937938,0.012023196,0.642382165,0.129048,-0.127719,-0.023858,1016.397583
1126836,-0.132598,-0.194562,0.013806,0.103121031,0.025136289,0.688562784,0.140823,-0.115671,-0.039263,1016.397583
1126936,-0.150418,-0.236443,0.034077,0.116808454,0.024766392,0.741934021,0.149721,-0.098328,-0.059914,1016.397583
1127036,-0.166106,-0.257145,0.065531,0.121639588,0.014083196,0.789978144,0.154108,-0.080488,-0.079041,1016.397583
1127136,-0.177133,-0.262949,0.099391,0.129095567,0.010763402,0.828702474,0.159914,-0.063861,-0.09422,1016.397583
1127236,-0.177956,-0.249465,0.119496,0.140146186,0.009898969,0.854076392,0.158763,-0.05303,-0.111206,1016.397583
1127336,-0.169626,-0.24532,0.120155,0.150591753,-0.005868144,0.871228763,0.149005,-0.047384,-0.121451,1016.397583
1127436,-0.150755,-0.263626,0.088463,0.168359381,-0.030145464,0.873166495,0.139664,-0.045426,-0.127875,1016.397583
1127536,-0.117934,-0.291442,0.012184,0.216721134,-0.054873814,0.889430309,0.128842,-0.046884,-0.135477,1016.397583
1127636,-0.083683,-0.288506,-0.052437,0.272163093,-0.084962371,0.920470825,0.116492,-0.051379,-0.141732,1016.397583
1127736,-0.047811,-0.265474,-0.061616,0.305862062,-0.089810309,0.941960825,0.111111,-0.05302,-0.147334,1016.397583
1127836,-0.025613,-0.239507,-0.04597,0.314569175,-0.080391546,0.943456907,0.107258,-0.05708,-0.155061,1016.397583
1127936,-0.027503,-0.186342,-0.012863,0.324036804,-0.063130722,0.96382268,0.107936,-0.055135,-0.16448,1016.397583
1128036,-0.052567,-0.095442,0.035367,0.322617113,-0.046043918,0.997418969,0.110138,-0.051648,-0.175323,1016.397583
1128136,-0.092082,-0.010936,0.084802,0.315730928,-0.042260412,1.035629485,0.115444,-0.046424,-0.192086,1016.397583
1128236,-0.12837,0.074911,0.118704,0.320622577,-0.041216907,1.085250309,0.124084,-0.043634,-0.200953,1016.397583
1128336,-0.152214,0.152103,0.124357,0.322745464,-0.033431959,1.118272577,0.133303,-0.037171,-0.21364,1016.397583
1128436,-0.165409,0.193278,0.090794,0.317848247,-0.012827216,1.129733196,0.140515,-0.038649,-0.226735,1016.397583
1128536,-0.169814,0.187795,0.042757,0.296937732,0.002608144,1.126871031,0.14859,-0.037016,-0.232154,1016.397583
1128636,-0.172137,0.168603,0.027677,0.274249175,0.006864124,1.119271959,0.161178,-0.039343,-0.239774,1016.397583
1128736,-0.18173,0.191696,0.082736,0.259543299,-0.002973918,1.115726289,0.171187,-0.044837,-0.243049,1016.397583
1128836,-0.202416,0.294441,0.188084,0.250539485,-0.029139381,1.120679691,0.183179,-0.049889,-0.245799,1016.397583
1128936,-0.213911,0.428805,0.325895,0.262877938,-0.05274268,1.150701134,0.200123,-0.056088,-0.247098,1016.397583
1129036,-0.202826,0.557231,0.398449,0.339407423,-0.028497526,1.212138247,0.22152,-0.063926,-0.246972,1016.397583
1129136,-0.194017,0.652757,0.341514,0.445550206,0.003624845,1.261845361,0.246018,-0.071023,-0.252819,1016.397583
1129236,-0.183927,0.706336,0.168778,0.560450103,0.052058144,1.323903608,0.282371,-0.082039,-0.25384,1016.397583
1129336,-0.134173,0.763426,-0.018544,0.608517629,0.149304742,1.429338557,0.318173,-0.092195,-0.251813,1016.397583
1129436,-0.049859,0.706581,-0.183466,0.453893505,0.280990825,1.528637938,0.363282,-0.101415,-0.24121,1016.397583
1129536,-7.90E-05,0.402886,-0.290599,0.229640412,0.305331134,1.591694124,0.396706,-0.119478,-0.219547,1016.397583
1129636,0.012256,0.051517,-0.274046,0.036915361,0.265104536,1.577561753,0.41349,-0.14673,-0.188349,1016.397583
1129736,-0.02696,-0.045886,-0.118977,-0.16316567,0.190050928,1.472936804,0.413715,-0.178992,-0.151414,1016.395935
1129836,-0.068505,0.04457,0.060778,-0.311335876,0.144098866,1.241637732,0.396049,-0.20888,-0.116381,1016.395935
1129936,-0.098709,0.052702,0.141738,-0.341549278,0.14417701,1.012443196,0.378489,-0.236511,-0.086745,1016.395935
1130036,-0.114208,-0.064384,0.238151,-0.256470515,0.160912371,0.908628247,0.366797,-0.253799,-0.076617,1016.395935
1130136,-0.119113,-0.205234,0.322638,-0.18062,0.179012577,0.867895464,0.363158,-0.266536,-0.070256,1016.395935
1130236,-0.114172,-0.324376,0.378753,-0.096084742,0.209052887,0.860869588,0.36967,-0.272497,-0.073057,1016.395935
1130336,-0.089527,-0.340104,0.365484,0.018402268,0.271550412,0.899911546,0.379289,-0.274231,-0.081653,1016.395935
1130436,-0.047363,-0.247285,0.275435,0.130415979,0.357790309,0.987592371,0.39093,-0.269471,-0.090917,1016.395935
1130536,0.023739,-0.177784,0.115526,0.181443196,0.398403299,1.096213402,0.398531,-0.264792,-0.097183,1016.395935
1130636,0.114915,-0.160324,-0.102601,0.153361237,0.355710206,1.195183608,0.396116,-0.264062,-0.101157,1016.395935
1130736,0.165996,-0.139891,-0.259553,0.080867732,0.321729794,1.237872268,0.386079,-0.264097,-0.097162,1016.395935
1130836,0.184192,-0.140577,-0.388002,0.029122062,0.275291856,1.22999433,0.362122,-0.264336,-0.094696,1016.395935
1130936,0.18414,-0.158449,-0.449077,0.025550928,0.184715155,1.178583093,0.331062,-0.269262,-0.085963,1016.395935
1131036,0.170761,-0.172866,-0.380286,0.035721856,0.071088041,1.101007629,0.298026,-0.275602,-0.078306,1016.395935
1131136,0.152174,-0.191221,-0.210515,0.040763505,-0.00504433,1.013629794,0.270077,-0.279266,-0.076019,1016.395935
1131236,0.141256,-0.22107,-0.055799,0.047316289,-0.016758763,0.927620722,0.24706,-0.285122,-0.071333,1016.395935
1131336,0.133171,-0.22267,0.074839,0.07154268,-0.014667835,0.852100206,0.2276,-0.287875,-0.069992,1016.397583
1131436,0.123798,-0.193461,0.169908,0.099046392,-0.010355979,0.800993402,0.216223,-0.289968,-0.074621,1016.397583
1131536,0.133207,-0.167276,0.224527,0.130606289,-0.008280103,0.764353196,0.214761,-0.292837,-0.076773,1016.397583
1131636,0.158191,-0.158076,0.255656,0.156007835,0.003895155,0.727605876,0.218828,-0.293182,-0.081295,1016.397583
1131736,0.187369,-0.153931,0.255536,0.167061959,0.027875464,0.696643505,0.221865,-0.297569,-0.084522,1016.397583
1131836,0.209182,-0.132931,0.225888,0.172031959,0.061453918,0.675354845,0.229881,-0.298073,-0.087044,1016.397583
1131936,0.228438,-0.097206,0.186812,0.165484536,0.090497216,0.660047732,0.241854,-0.303671,-0.088819,1016.397583
1132036,0.247035,-0.067271,0.164686,0.149459485,0.108368144,0.64748567,0.24984,-0.310203,-0.090646,1016.397583
1132136,0.262976,-0.046677,0.169939,0.136890309,0.108441753,0.65177134,0.26147,-0.311919,-0.10024,1016.397583
1132236,0.273418,-0.032476,0.200188,0.129516598,0.095787113,0.670361443,0.276512,-0.314383,-0.105861,1016.397583
1132336,0.269413,-0.008373,0.236469,0.11623299,0.086496907,0.692339691,0.291163,-0.313584,-0.116827,1016.397583
1132436,0.257029,-0.006678,0.271221,0.10452268,0.073236495,0.702258763,0.306899,-0.315051,-0.132917,1016.397583
1132536,0.231537,-0.057115,0.305431,0.10853732,0.062848351,0.706281753,0.320161,-0.312469,-0.149305,1016.397583
1132636,0.196802,-0.12221,0.328082,0.121149278,0.057973918,0.718390928,0.337497,-0.311702,-0.170792,1016.397583
1132736,0.172301,-0.16463,0.359037,0.134358041,0.059118454,0.744821443,0.34983,-0.307939,-0.190627,1016.397583
1132836,0.162404,-0.199291,0.400707,0.140657526,0.067642577,0.774068144,0.35468,-0.305079,-0.210017,1016.397583
1132936,0.155665,-0.228494,0.448008,0.149012268,0.08368,0.802206392,0.360422,-0.302996,-0.223933,1016.395935
1133036,0.138687,-0.257437,0.477309,0.162573299,0.114200309,0.826450619,0.356663,-0.306317,-0.236633,1016.395935
1133136,0.124827,-0.291966,0.482444,0.190490412,0.145998247,0.853674536,0.351356,-0.303305,-0.245504,1016.395935
1133236,0.107041,-0.29402,0.480744,0.245791856,0.165553196,0.885833093,0.345995,-0.309856,-0.252859,1016.395935
1133336,0.098015,-0.247952,0.458308,0.301635258,0.18023,0.910943505,0.339571,-0.311602,-0.255961,1016.395935
1133436,0.090178,-0.155607,0.417721,0.33167433,0.18063732,0.923570412,0.335635,-0.31538,-0.259164,1016.395935
1133536,0.083233,-0.054573,0.375165,0.32164134,0.174514742,0.92957567,0.338759,-0.317557,-0.266788,1016.395935
1133636,0.081016,0.020366,0.339834,0.286774433,0.166672165,0.932460103,0.341875,-0.31926,-0.273886,1016.395935
1133736,0.083435,0.048518,0.320132,0.258049278,0.161936082,0.941321443,0.347614,-0.319171,-0.287904,1016.395935
1133836,0.092599,0.050049,0.307919,0.255571959,0.157627835,0.955992577,0.355288,-0.320255,-0.298974,1016.395935
1133936,0.105931,0.055611,0.302106,0.259567423,0.154772784,0.974910825,0.365052,-0.318638,-0.314913,1016.395935
1134036,0.118447,0.07293,0.272306,0.259927938,0.154368866,0.998589691,0.371809,-0.316524,-0.329829,1016.395935
1134136,0.136746,0.111502,0.199508,0.257213918,0.155634639,1.028904227,0.380084,-0.31735,-0.346397,1016.395935
1134236,0.157162,0.150429,0.110796,0.255151031,0.16025433,1.060492474,0.385729,-0.318,-0.355443,1016.395935
1134336,0.1827,0.16859,0.026902,0.254809485,0.179523505,1.088949278,0.393948,-0.318971,-0.369011,1016.395935
1134436,0.197414,0.15716,-0.051151,0.265143505,0.217152165,1.122218351,0.398063,-0.324153,-0.376786,1016.395935
1134536,0.200903,0.151363,-0.136241,0.298901443,0.266807113,1.167958763,0.407158,-0.324457,-0.383806,1016.395935
1134636,0.183594,0.173164,-0.21622,0.356932062,0.287670722,1.218431134,0.413807,-0.321137,-0.392648,1016.395935
1134736,0.151281,0.25351,-0.284406,0.413535876,0.269100309,1.269426082,0.429403,-0.318007,-0.400488,1016.395935
1134836,0.122061,0.379445,-0.343072,0.472598866,0.230000103,1.315612371,0.450911,-0.31514,-0.404827,1016.395935
1134936,0.103651,0.557563,-0.368126,0.512181959,0.187105979,1.399183299,0.475414,-0.308834,-0.408987,1016.395935
1135036,0.102741,0.7582,-0.321592,0.429172784,0.118132371,1.519168969,0.506579,-0.305924,-0.396779,1016.395935
1135136,0.131507,0.78831,-0.152265,0.294836289,0.083099794,1.610560515,0.533539,-0.302034,-0.3725,1016.395935
1135236,0.179066,0.559063,0.014115,0.167975464,0.104716804,1.629031546,0.544187,-0.303315,-0.328963,1016.395935
1135336,0.188975,0.364628,0.051088,0.058296082,0.105126701,1.567470515,0.539657,-0.305957,-0.272986,1016.395935
1135436,0.132205,0.293943,0.025219,-0.031605773,0.047238041,1.435747113,0.517715,-0.306779,-0.217938,1016.395935
1135536,0.039908,0.19214,-0.058319,-0.181903299,-0.04249701,1.27773,0.480395,-0.307687,-0.166418,1016.395935
1135636,-0.020288,-0.042841,-0.160029,-0.281287526,-0.096213505,1.115613918,0.442819,-0.302503,-0.127115,1016.395935
1135736,-0.040628,-0.306062,-0.190717,-0.261143402,-0.116760103,1.001810309,0.409143,-0.299779,-0.110479,1016.395935
1135836,-0.021277,-0.488229,-0.160304,-0.183316701,-0.151070928,0.962926804,0.385594,-0.293316,-0.10216,1016.395935
1135936,0.037562,-0.564691,-0.094775,-0.057095361,-0.183889485,0.973053299,0.371634,-0.289655,-0.100986,1016.395935
1136036,0.089569,-0.519052,-0.029482,0.026062062,-0.179574948,1.004096701,0.35523,-0.291291,-0.103092,1016.395935
1136136,0.103407,-0.377969,0.036176,0.063792062,-0.153003918,1.037728351,0.346127,-0.295471,-0.096301,1016.395935
1136236,0.086396,-0.204471,0.122455,0.077821031,-0.104780722,1.064489278,0.336963,-0.302288,-0.086638,1016.395935
1136336,0.036768,-0.080031,0.230885,0.078742165,-0.028850309,1.073169278,0.327302,-0.313556,-0.077703,1016.395935
1136436,-0.028583,-0.008962,0.322007,0.079500928,0.047893196,1.097858351,0.310532,-0.323082,-0.061172,1016.395935
1136536,-0.081261,0.044137,0.357844,0.074584845,0.107587938,1.121365773,0.285771,-0.333527,-0.043695,1016.395935
1136636,-0.102685,0.048171,0.344255,0.057624639,0.136434639,1.119047629,0.259099,-0.339761,-0.030014,1016.395935
1136736,-0.107814,0.006701,0.307347,0.036587629,0.137930412,1.08483732,0.231513,-0.336344,-0.019349,1016.395935
1136836,-0.119075,-0.056565,0.251783,0.039604021,0.133818247,1.028656392,0.20899,-0.334285,-0.013256,1016.395935
1136936,-0.136619,-0.10341,0.181281,0.082611237,0.107416804,0.954946907,0.187569,-0.329485,-0.012534,1016.395935
1137036,-0.164095,-0.142919,0.104105,0.134341134,0.09200567,0.870273608,0.17274,-0.322008,-0.017681,1016.395935
1137136,-0.203829,-0.174866,0.041975,0.171191031,0.084966392,0.803019175,0.161892,-0.312127,-0.0222,1016.395935
1137236,-0.230985,-0.179922,0.017334,0.175418557,0.065098144,0.757275361,0.157534,-0.304293,-0.027818,1016.395935
1137336,-0.245949,-0.133121,0.041567,0.152657835,0.043572268,0.720776082,0.154587,-0.296202,-0.028912,1016.395935
1137436,-0.248354,-0.061488,0.07104,0.119765464,0.023697216,0.688491649,0.14862,-0.290128,-0.028609,1016.395935
1137536,-0.245192,0.000967,0.089981,0.111586495,0.005272268,0.650792887,0.144614,-0.286649,-0.026933,1016.395935
1137636,-0.233483,0.036092,0.084941,0.113882577,-0.013694124,0.631983505,0.138649,-0.279579,-0.026579,1016.395935
1137736,-0.208483,0.041458,0.057721,0.098147938,-0.02136268,0.618637216,0.138176,-0.270081,-0.026596,1016.395935
1137836,-0.184594,0.0263,0.027977,0.094701546,-0.006932474,0.629579794,0.139249,-0.268908,-0.030543,1016.394226
1137936,-0.175494,-0.001618,-0.006098,0.098964536,0.010145155,0.654100412,0.137909,-0.255095,-0.036855,1016.394226
1138036,-0.171587,-0.041025,-0.041838,0.109082887,0.021843711,0.685770825,0.142672,-0.243531,-0.050289,1016.394226
1138136,-0.16733,-0.118284,-0.078067,0.109415052,0.024929897,0.718567835,0.145499,-0.226334,-0.065944,1016.394226
1138236,-0.164348,-0.197929,-0.099045,0.113880619,0.018428763,0.766523196,0.151831,-0.209642,-0.082623,1016.394226
1138336,-0.165824,-0.242359,-0.093894,0.118699897,0.013026701,0.821843814,0.1532,-0.192824,-0.100302,1016.394226
1138436,-0.163096,-0.262309,-0.070998,0.117232577,0.00399268,0.861241134,0.14955,-0.176023,-0.115984,1016.394226
1138536,-0.159275,-0.276827,-0.055695,0.117778041,-0.008769485,0.883152268,0.141829,-0.161368,-0.12727,1016.394226
1138636,-0.144963,-0.286415,-0.078572,0.125041753,-0.020841237,0.896768763,0.133491,-0.155938,-0.133516,1016.394226
1138736,-0.122029,-0.289047,-0.121798,0.151002887,-0.038517732,0.905734845,0.119161,-0.152929,-0.139391,1016.394226
1138836,-0.097432,-0.294729,-0.16545,0.181945258,-0.049365979,0.911471031,0.104291,-0.152997,-0.14342,1016.394226
1138936,-0.079431,-0.298618,-0.193633,0.222039175,-0.058568557,0.918524021,0.090815,-0.157814,-0.142678,1016.394226
1139036,-0.067546,-0.280521,-0.205705,0.264616186,-0.061263299,0.935908351,0.076976,-0.159297,-0.148782,1016.394226
1139136,-0.064958,-0.226274,-0.206359,0.301870103,-0.053676701,0.965679175,0.071023,-0.160624,-0.15036,1016.394226
1139236,-0.074376,-0.143049,-0.196598,0.314022784,-0.036944948,0.998755361,0.068676,-0.158231,-0.157756,1016.394226
1139336,-0.08726,-0.057418,-0.188613,0.310526392,-0.026907938,1.034063402,0.072305,-0.15643,-0.165176,1016.394226
1139436,-0.090465,0.028181,-0.177813,0.309906907,-0.036815258,1.058842784,0.075511,-0.148972,-0.175815,1016.398132
1139536,-0.101108,0.118382,-0.163483,0.300981649,-0.047860412,1.082067629,0.084209,-0.144543,-0.187604,1016.398132
1139636,-0.114916,0.190286,-0.142717,0.288902062,-0.050846186,1.101428454,0.09486,-0.136778,-0.196716,1016.398132
1139736,-0.129315,0.219776,-0.109119,0.262069381,-0.045538454,1.111985567,0.103541,-0.137355,-0.20826,1016.398132
1139836,-0.150767,0.216727,-0.057916,0.242737526,-0.053364948,1.115283093,0.110125,-0.133705,-0.213578,1016.398132
1139936,-0.170543,0.233948,0.029265,0.24054866,-0.07015,1.116445979,0.119215,-0.136998,-0.22075,1016.398132
1140036,-0.184307,0.283106,0.141044,0.241303402,-0.07832866,1.114089072,0.134621,-0.141799,-0.219475,1016.398132
1140136,-0.190736,0.347315,0.258889,0.234126082,-0.073589794,1.108197629,0.149578,-0.144977,-0.220622,1016.398132
1140236,-0.180837,0.387618,0.349064,0.247509485,-0.043532062,1.148081753,0.162994,-0.15321,-0.220025,1016.398132
1140336,-0.162645,0.404517,0.360944,0.306957835,0.008482474,1.229401237,0.178788,-0.167727,-0.214234,1016.398132
1140436,-0.15618,0.452924,0.245026,0.409275876,0.061903711,1.306607732,0.200582,-0.180297,-0.209339,1016.398132
1140536,-0.143801,0.557315,0.045263,0.503140722,0.120065258,1.394247526,0.222817,-0.198476,-0.202224,1016.398132
1140636,-0.102412,0.661635,-0.141495,0.473225052,0.191285773,1.504326289,0.253927,-0.21654,-0.190083,1016.398132
1140736,-0.045281,0.612297,-0.258625,0.32882134,0.290592577,1.57629268,0.276882,-0.238921,-0.168652,1016.398132
1140836,-0.00319,0.381235,-0.212051,0.183738969,0.337314639,1.567974639,0.291665,-0.265667,-0.13693,1016.398132
1140936,-0.022674,0.216236,-0.078398,0.083816598,0.342239072,1.480429072,0.291816,-0.292665,-0.095216,1016.398132
1141036,-0.103398,0.20732,0.027793,-0.065162371,0.28429701,1.313353711,0.269526,-0.323342,-0.052714,1016.394226
1141136,-0.139976,0.12917,0.078057,-0.249384433,0.213784433,1.08723701,0.240354,-0.344249,-0.013729,1016.394226
1141236,-0.135338,-0.07591,0.12866,-0.315093918,0.174268247,0.90415701,0.21635,-0.364753,0.015261,1016.394226
1141336,-0.112436,-0.274424,0.106284,-0.280956186,0.187912268,0.808396082,0.200603,-0.374223,0.030293,1016.394226
1141436,-0.086746,-0.43851,0.074808,-0.216924124,0.244847526,0.778521237,0.198004,-0.377936,0.035612,1016.394226
1141536,-0.077605,-0.599783,0.033902,-0.124609897,0.340830619,0.813916082,0.206551,-0.375386,0.031744,1016.394226
1141636,-0.066663,-0.667335,-0.061411,-0.008221856,0.401515361,0.917890825,0.217317,-0.36534,0.016736,1016.394226
1141736,-0.043068,-0.592905,-0.179501,0.083367216,0.434484742,1.054633402,0.228534,-0.355421,0.004227,1016.394226
1141836,-0.020788,-0.475716,-0.253819,0.132413814,0.439055567,1.147469278,0.234826,-0.340321,-0.010529,1016.394226
1141936,-0.021927,-0.338995,-0.289578,0.120262371,0.402060515,1.182222268,0.233512,-0.327432,-0.018391,1016.394226
1142036,-0.025792,-0.216575,-0.321904,0.076511959,0.345012474,1.188785979,0.222683,-0.312046,-0.02313,1016.394226
1142136,-0.028028,-0.146906,-0.339162,0.056793196,0.262859794,1.156615979,0.207299,-0.299747,-0.024524,1016.394226
1142236,-0.010064,-0.132535,-0.336126,0.055106598,0.164541443,1.107391134,0.184397,-0.287949,-0.023447,1016.394226
1142336,0.031666,-0.142321,-0.333019,0.025157526,0.090109381,1.050478969,0.160051,-0.278971,-0.025522,1016.394226
1142436,0.084078,-0.197858,-0.331696,-0.005900309,0.050009278,0.973172268,0.135624,-0.273674,-0.023776,1016.394226
1142536,0.116624,-0.243655,-0.313051,0.003530412,0.047812062,0.888873608,0.114739,-0.268785,-0.025053,1016.394226
1142636,0.125541,-0.300234,-0.272351,0.034435052,0.053476186,0.823657526,0.104351,-0.263967,-0.028327,1016.394226
1142736,0.124143,-0.359784,-0.204545,0.060643711,0.056364021,0.783510722,0.092968,-0.259132,-0.0316,1016.394226
1142836,0.130002,-0.37029,-0.128622,0.090195773,0.052365773,0.765958557,0.088613,-0.254762,-0.037896,1016.394226
1142936,0.138927,-0.351435,-0.071921,0.126398763,0.058352268,0.738470412,0.087753,-0.250922,-0.044715,1016.394226
1143036,0.156836,-0.322396,-0.057996,0.158141237,0.068036392,0.709568866,0.089887,-0.249596,-0.052161,1016.394226
1143136,0.176295,-0.296924,-0.066517,0.173158351,0.079776804,0.692358969,0.094476,-0.247409,-0.057556,1016.394226
1143236,0.195653,-0.244323,-0.064452,0.169011134,0.091150928,0.68733433,0.102501,-0.247889,-0.060578,1016.394226
1143336,0.221169,-0.155158,-0.050605,0.151840103,0.102837113,0.690462784,0.108054,-0.248282,-0.0646,1016.394226
1143436,0.235746,-0.054241,-0.036974,0.121597526,0.113630206,0.686027835,0.11564,-0.252073,-0.071298,1016.394226
1143536,0.235383,0.021543,-0.022921,0.094263093,0.114620206,0.686492577,0.126786,-0.250769,-0.08124,1016.394226
1143636,0.228423,0.050321,-0.004089,0.072752474,0.105267629,0.698967629,0.139456,-0.248918,-0.092656,1016.394226
1143736,0.213092,0.030441,0.015608,0.063224227,0.095662371,0.721600309,0.150234,-0.242808,-0.108866,1016.394226
1143836,0.205623,-0.025409,0.028406,0.071615567,0.093578247,0.758090103,0.162031,-0.239134,-0.126703,1016.394226
1143936,0.200485,-0.105584,0.027914,0.08049134,0.097043814,0.792820206,0.169407,-0.231756,-0.147363,1016.394226
1144036,0.191718,-0.173666,0.032372,0.094704124,0.107653608,0.815267526,0.175717,-0.227022,-0.164651,1016.394226
1144136,0.180305,-0.212219,0.057512,0.108533814,0.118261959,0.819888763,0.175982,-0.224355,-0.178544,1016.394226
1144236,0.163628,-0.217165,0.10669,0.127144227,0.131495361,0.816326392,0.174666,-0.222877,-0.187989,1016.395935
1144336,0.142161,-0.20194,0.160371,0.15650732,0.147579485,0.82026268,0.169314,-0.223948,-0.195065,1016.395935
1144436,0.12742,-0.173037,0.206115,0.199914433,0.160819588,0.832710206,0.161976,-0.221997,-0.201988,1016.395935
1144536,0.11513,-0.132281,0.229982,0.241739794,0.16763701,0.850386804,0.157979,-0.222955,-0.20154,1016.395935
1144636,0.109772,-0.104105,0.234873,0.271026701,0.176223093,0.872359691,0.15264,-0.222507,-0.209039,1016.395935
1144736,0.104784,-0.077529,0.21666,0.280946598,0.18784866,0.897284433,0.150231,-0.223247,-0.213589,1016.395935
1144836,0.098896,-0.03344,0.190631,0.278276701,0.200653918,0.91818701,0.153294,-0.223101,-0.217587,1016.395935
1144936,0.08496,0.011175,0.169803,0.268305567,0.21702701,0.932089897,0.154977,-0.221647,-0.227531,1016.395935
1145036,0.067396,0.070807,0.157884,0.255910825,0.217890722,0.941869588,0.159242,-0.215531,-0.241745,1016.395935
1145136,0.053484,0.132779,0.159923,0.238842165,0.202665876,0.953454639,0.169523,-0.208418,-0.257905,1016.395935
1145236,0.051016,0.183412,0.162416,0.21834567,0.184926804,0.972774639,0.176332,-0.203193,-0.275167,1016.395935
1145336,0.060484,0.232406,0.16268,0.218856598,0.15904268,1.014434639,0.185608,-0.196088,-0.290828,1016.395935
1145436,0.095983,0.272047,0.158978,0.233212268,0.142121134,1.070213608,0.192763,-0.19325,-0.300195,1016.395935
1145536,0.14662,0.284709,0.141877,0.259107526,0.143031237,1.124148041,0.199387,-0.192967,-0.30819,1016.395935
1145636,0.201492,0.26727,0.105541,0.283458144,0.161768454,1.169824124,0.204484,-0.190266,-0.31406,1016.395935
1145736,0.239116,0.237161,0.055105,0.29488433,0.193090722,1.19687299,0.210521,-0.19368,-0.317734,1016.395935
1145836,0.249828,0.218806,-0.022137,0.293108351,0.227880206,1.196542371,0.222531,-0.19968,-0.321534,1016.395935
1145936,0.239835,0.224069,-0.118362,0.307452062,0.25514299,1.176828144,0.23865,-0.197981,-0.330949,1016.394226
1146036,0.216093,0.264269,-0.202286,0.350485567,0.269782887,1.167514433,0.257774,-0.197775,-0.341439,1016.394226
1146136,0.186251,0.357309,-0.250792,0.418874021,0.262763918,1.202056598,0.287501,-0.19588,-0.359347,1016.394226
1146236,0.156664,0.529843,-0.261809,0.499404948,0.223251649,1.298974227,0.323749,-0.189009,-0.378998,1016.394226
1146336,0.145237,0.8268,-0.248249,0.517169278,0.171597835,1.481391856,0.371809,-0.18518,-0.391274,1016.394226
1146436,0.155015,1.10355,-0.164073,0.401382784,0.115064845,1.634803505,0.423604,-0.180569,-0.389979,1016.394226
1146536,0.200233,1.092265,-0.034445,0.265258351,0.120582371,1.656778454,0.465934,-0.185539,-0.363129,1016.394226
1146636,0.232748,0.918824,-0.001125,0.084726804,0.179261443,1.548078144,0.494348,-0.192496,-0.311344,1016.394226
1146736,0.185598,0.676269,0.016165,-0.098414742,0.173927732,1.406319278,0.493622,-0.198149,-0.245996,1016.394226
1146836,0.086956,0.349177,0.048354,-0.288169691,0.077498763,1.291056392,0.468421,-0.209539,-0.177962,1016.394226
1146936,-0.005864,-0.016843,0.013533,-0.468510309,-0.028554021,1.131393299,0.426036,-0.210584,-0.121946,1016.394226
1147036,-0.055689,-0.400057,-0.059059,-0.497222371,-0.083675361,0.970837835,0.38813,-0.210416,-0.092418,1016.394226
1147136,-0.063135,-0.767688,-0.056741,-0.375344021,-0.100660103,0.891634227,0.350107,-0.198838,-0.08185,1016.394226
1147236,-0.019385,-1.034215,-0.082439,-0.204393814,-0.131911649,0.908110206,0.33486,-0.18817,-0.090843,1016.394226
1147336,0.056807,-1.084445,-0.058415,-0.021986082,-0.190735876,0.989394536,0.327166,-0.173444,-0.103629,1016.394226
1147436,0.126631,-0.841485,-0.01737,0.120581649,-0.183592165,1.092671134,0.326512,-0.163616,-0.120665,1016.394226
1147536,0.139905,-0.440475,0.056555,0.187641031,-0.123825876,1.156338144,0.333088,-0.158994,-0.125432,1016.398132
1147636,0.111167,-0.132353,0.161282,0.165765258,-0.056142371,1.181589897,0.336671,-0.157314,-0.130353,1016.398132
1147736,0.048454,0.0478,0.258744,0.105567732,0.014768041,1.185738454,0.338515,-0.162689,-0.123109,1016.398132
1147836,-0.015663,0.162539,0.310888,0.080825361,0.084540722,1.181705773,0.332288,-0.167207,-0.11032,1016.398132
1147936,-0.060271,0.207137,0.311241,0.056408763,0.147159278,1.14863,0.318991,-0.173847,-0.092635,1016.398132
1148036,-0.088751,0.177575,0.253267,0.028761649,0.190209588,1.102166082,0.298776,-0.175273,-0.077198,1016.398132
1148136,-0.131438,0.082645,0.158374,0.013040206,0.20585268,1.054561443,0.274594,-0.177087,-0.062788,1016.398132
1148236,-0.177597,-0.016252,0.076373,0.025857526,0.181019794,0.994720825,0.250082,-0.172505,-0.056569,1016.398132
